experiment,run,model,ME,MAE,RMSE,RMSE_avg,LL
3,21,3,0.008526637116286418,0.15181425475135688,0.188941072980868,0.08882348507228245,-0.8430728285027208
3,22,1,-0.0078030250637951114,0.19234764647484007,0.24240883383175604,0.16769949336698603,-1.1677398133182564
3,22,2,0.0019861603931736055,0.16539081127866975,0.20786431824281765,0.13458175590453775,-1.0179374446402012
3,22,3,-0.006640816868905287,0.1547982054476332,0.19457070297445206,0.09228917977769882,-0.952324817735712
3,23,1,-0.010782929537166027,0.18594706803107314,0.23073007975830367,0.16156230620898115,-1.1328832680493495
3,23,2,0.0010544393815730387,0.15766033885860264,0.20520305737299332,0.15723023281829898,-0.9762817159015628
3,23,3,-0.0013043680385389663,0.1542264288387878,0.19425707237733475,0.06820807832483865,-0.9529092003333058
3,24,1,0.011292022331688616,0.2107651522967445,0.26441973883359315,0.1805442344430683,-1.2072809988559472
3,24,2,-0.0018381115361624637,0.16130236323957506,0.20237470324154172,0.07375853118673764,-0.9389534536706573
3,24,3,-7.104717657363722e-5,0.15491056146300414,0.19459139538023604,0.06616315641882538,-0.8989367105694273
3,25,1,-0.0006383764416725981,0.18045476863627888,0.22756456515071163,0.1530001102248411,-1.1631152723210427
3,25,2,7.837040119608858e-5,0.1574820260561303,0.19914034288248503,0.11732812695210679,-1.0250319967286468
3,25,3,0.00061493914634837,0.15070006403353495,0.19014861851269454,0.06851750187903867,-0.9794738813525453
3,26,1,0.004445224750850244,0.21068874248884362,0.26751073387406366,0.19171180938581456,-1.2058116984620604
3,26,2,-0.01340315915238387,0.14205010393492956,0.17875789885881527,0.12221696902709045,-0.8071820858556279
3,26,3,-0.0029975027439667645,0.1501771294435016,0.18886474804022604,0.07546843913153307,-0.8646088559486048
3,27,1,0.010261390910689916,0.18334306878018475,0.22892077524952853,0.14767403673014762,-1.1297730040424672
3,27,2,0.006934956523245521,0.15731191825999727,0.19529378792109794,0.1016421974044084,-0.9726114079796678
3,27,3,0.006919003826679818,0.1535833966212026,0.19049156811806991,0.05990882109661238,-0.948682204517002
3,28,1,-0.006457817252811219,0.20985142762823633,0.2616004756691222,0.1926200112292196,-1.189510711380346
3,28,2,0.0010778963406465935,0.14051501035949465,0.1780115793095346,0.076389564654546,-0.7964536847265983
3,28,3,0.0067679664052270935,0.13854539787066708,0.17463847141754232,0.056326479638295346,-0.784585464842893
3,29,1,-0.013188292189872294,0.20085899751992115,0.2506335298462672,0.17207300711116721,-1.1819971986019508
3,29,2,-0.008472572479272468,0.14563646755054785,0.184346137353828,0.10337688912545617,-0.8623835997468994
3,29,3,0.0015342753211534225,0.15247289985226029,0.19086027217311494,0.06941741557382636,-0.9060901599408704
3,30,1,-0.006487239477736616,0.19128771398802277,0.24195276485123793,0.1824337955181225,-1.1363489962762359
3,30,2,-0.0020168504655434555,0.15817103803251353,0.19865132853659456,0.12207202688049193,-0.9431637737055225
3,30,3,-0.002700595845574724,0.1548991620747827,0.19333659358962907,0.08924388429969736,-0.9209790156319261
3,31,1,-0.003181020145597629,0.20199690510966845,0.2501807612822705,0.1716332552049187,-1.1828683614919904
3,31,2,-0.0015421138602501518,0.14467951326438191,0.18513627389087886,0.193143225848743,-0.8554574270510353
3,31,3,-0.004913369424618939,0.13905059703123984,0.1748711434290042,0.06223946184040264,-0.8202809646549853
3,32,1,-0.012304370435402365,0.19818892238341665,0.24836443161638208,0.17191150002879552,-1.168531083258038
3,32,2,-0.0028211428085651367,0.1430277767983006,0.18051928213802967,0.09675040262356246,-0.8480425436627939
3,32,3,-0.006675729599833086,0.14966730145597773,0.18777173558254487,0.08296172843433786,-0.8904374182783428
3,33,1,0.00119891697277166,0.18992069439766382,0.23625296682024252,0.1626880616392809,-1.1052504179660563
3,33,2,-0.004552747697087899,0.15167509163038403,0.19196170458676068,0.06504242932383932,-0.8868985356841292
3,33,3,-0.004393778286269303,0.14801447833361842,0.18679828825174935,0.06417703628733923,-0.8633935320741378
3,34,1,-0.0011815083140987671,0.19710694548531058,0.24497639476736185,0.15873310421555328,-1.1522823628667689
3,34,2,-0.0029457457185787256,0.15055906215101408,0.18926431251116743,0.07200303257694822,-0.8868666158578253
3,34,3,-0.004281002045217827,0.14841283740320532,0.1859286316025729,0.05266489172253831,-0.8720097105316716
3,35,1,0.0023122800501899784,0.19554974497752295,0.2448695926266626,0.19501807681746924,-1.1596298225314003
3,35,2,-0.001190122584472821,0.15924279687968623,0.1989824688366421,0.0992000082426398,-0.9548096597200536
3,35,3,-0.002674285486846163,0.1571731277371339,0.1957766028567895,0.08485297272976604,-0.9379433543304362
3,36,1,-0.00935825805565537,0.18280649893206377,0.23000071521919613,0.17370087445083723,-1.1147464858725005
3,36,2,-0.001785483696153841,0.15183884563589892,0.19105462483737415,0.08505652317261134,-0.9274938878771009
3,36,3,-0.005341683565357571,0.14866503833793476,0.18598334104730713,0.06567428448875189,-0.9060990169349118
3,37,1,0.004068535797313914,0.20005643096093814,0.2501746567612691,0.1738703846748444,-1.1701141188306754
3,37,2,0.006296194929168958,0.14445760074373012,0.179168555518581,0.07937057292086581,-0.8374363547851562
3,37,3,0.006273980058836515,0.1521697855647876,0.1906388794945461,0.06606366773448802,-0.8967205521195845
3,38,1,-0.0021142958886032222,0.18525125924029062,0.230452157663478,0.16085831704267084,-1.1371120897250668
3,38,2,-0.007466167752123832,0.14404299912729418,0.1877791298575882,0.20112729807434673,-0.8874199307144414
3,38,3,-0.009965810416395016,0.15207949617304797,0.19071602009441566,0.09074407308919737,-0.9421725243143008
3,39,1,0.003524343261045849,0.20308254200440454,0.2533056654465238,0.16984780930778406,-1.1625987459737666
3,39,2,-0.004443687740449041,0.1445898572105323,0.1830264516666577,0.09682894664458232,-0.830176268806587
3,39,3,0.0007517711458483186,0.15349194217073783,0.1924764677537462,0.073801385496319,-0.8820096862073536
3,40,1,0.0018776232059027663,0.20369849699777304,0.2527256772980616,0.16730735776651198,-1.1820703919658513
3,40,2,0.006427446844905945,0.1412657119101941,0.178699332222006,0.10772874444520206,-0.8288754566601804
3,40,3,0.0014647945312593464,0.1498759622135311,0.18808972694077838,0.07334217192761425,-0.8819544499877559
3,41,1,-0.014651980752051342,0.19067650448320084,0.23797978795835173,0.18151605195182843,-1.1444510566740578
3,41,2,-0.007763986812149901,0.15765123631782718,0.19707743435920555,0.12001713057881819,-0.9559439498525059
3,41,3,-0.005232949648108241,0.15218796889644537,0.19016444556466008,0.08143948678762115,-0.9207760677646917
3,42,1,0.01200220326588742,0.19022459599009203,0.24237378966633114,0.16981189478200312,-1.138300190323591
3,42,2,0.008099158539351267,0.14385690238354337,0.1826880011677763,0.15617657570354795,-0.8593407018461299
3,42,3,0.00843836110117028,0.14084486259980483,0.17742037503417663,0.07938729732382085,-0.8386303056581608
3,43,1,0.0015610204930949546,0.20220653651133952,0.24934032379615303,0.17342622819309708,-1.1768234453002642
3,43,2,0.004414257308487678,0.14960047728838077,0.1868118481354191,0.09500557432274513,-0.8828138652027688
3,43,3,0.0028417180446180064,0.14819578809607703,0.184789391100128,0.06744755546928573,-0.8731969306122094
3,44,1,0.004628336047431582,0.18279875493266218,0.2297987303822475,0.14892532715231382,-1.1653162624202444
3,44,2,-0.008628624969111072,0.14483936729199917,0.18521767535957281,0.16436327735674075,-0.9330281701250709
3,44,3,0.0023282490299987254,0.14802989686937382,0.18763664684476908,0.06973838244072492,-0.9576290859081417
3,45,1,-0.0076962514707652335,0.1981249980508711,0.24811984537710255,0.17059958896179817,-1.1720656878548783
3,45,2,-0.0038187572031177816,0.14313210907710944,0.18175323009077585,0.12323417453907903,-0.8553050238059917
3,45,3,-0.006781488118666229,0.14046866360464116,0.1765227711680597,0.05198219330918985,-0.8354344119967616
3,46,1,0.008376862200614852,0.19762027008283448,0.247799919205438,0.18400216524476196,-1.1564781177162136
3,46,2,0.001913237287688666,0.15645040737308555,0.1965463879634484,0.10671046520410576,-0.9242650650212317
3,46,3,0.0042246446113953645,0.15471490152879008,0.19343490066462202,0.08333081880627759,-0.9120395073852172
3,47,1,0.005657364155331877,0.19470750155234925,0.24374990856652445,0.17676272876907737,-1.1682193232649851
3,47,2,0.0021557299619964945,0.1426685279511516,0.18981362200027652,0.24574308780644863,-0.8595190368026914
3,47,3,-0.0019229135936442243,0.15024293812941777,0.18776246883203804,0.07672887106729455,-0.9084307741861265
3,48,1,0.0013188186395015726,0.20958675133530247,0.2605639534217669,0.18373693491704426,-1.1922970034919727
3,48,2,0.0032481796048242054,0.1506183755896563,0.19142330715584727,0.12796297749639185,-0.8708876405566199
3,48,3,0.00311549454407988,0.14796367189049045,0.18591732578904702,0.0643442395513469,-0.8520095039922939
3,49,1,0.0067858736165920955,0.2016277707831217,0.25416431924706195,0.1895415232100263,-1.1974832845625094
3,49,2,0.005158076303214462,0.1568854643914543,0.19782555827199433,0.10805513756778866,-0.9478701955518296
3,49,3,-0.003495409770806273,0.1511450997502979,0.19071357026421085,0.07680644707979739,-0.9075986356032394
3,50,1,-0.0030390629889720197,0.18754650332234876,0.23465456558022527,0.16927520949047503,-1.1390068881998687
3,50,2,-0.005827873436490762,0.14181686997343138,0.18012112818263168,0.11385483845570729,-0.85749489745877
3,50,3,-0.0005602442144283003,0.1376794076583326,0.1717571250996518,0.06485423559448975,-0.8308083771100062
