model,MAE,MedAE,MedPE,RMSE,R2,RMSE_avg,RMSE_avg_weighted,CRPS,run
GLMMNet_dropout,0.47110316879325637,0.3738433999517621,0.2139222964369002,0.6205631853896691,0.26387344703328186,0.24453773409514312,0.15742663487959274,0.3371523535943014,2
GLM_ignore_cat,0.49688612684740985,0.3925157367455283,0.21477187759306926,0.6613281300892204,0.19967470871906323,0.2977554528790106,0.19450317169737286,0.35369311834033995,3
GLM_one_hot,0.4912210042615542,0.3985969530415606,0.21352320723600043,0.6527511651897864,0.22029941414522303,0.31337476698621225,0.16256928049899577,0.34926864822574405,3
GLM_GLMM_enc,0.4884210220246807,0.39660685724563893,0.21452532811695843,0.6503784643493161,0.22595741687595372,0.2817294958890247,0.1533666172634355,0.34793386277540406,3
GBM_ignore_cat,0.4831926630729675,0.389551450880519,0.2092918521514848,0.6415513795716735,0.24682579885012157,0.2913470756874827,0.19598964856119602,0.3440546138096938,3
GBM_one_hot,0.4773547183884427,0.38629200907772754,0.20702581270342196,0.6342799325376984,0.26380223993908103,0.28224254649581904,0.1672493247582776,0.3398052795134387,3
GBM_GLMM_enc,0.475360597117431,0.3821025460068107,0.21004896754569402,0.6300011792296198,0.27370128831606166,0.2776093014801627,0.15237453392241873,0.33786213810450744,3
NN_ee,0.4876435929948948,0.3834452508751276,0.21389054842287836,0.646273990170687,0.23569640112436485,0.30955818531126067,0.16447951697612617,0.34650846578086847,3
GBM_ee,0.4779430328805666,0.38594225149292116,0.2082371529136844,0.6346336681209912,0.2629808614020477,0.27943883240593387,0.17447184594356174,0.3402814556236168,3
GLMM,0.4882443192488925,0.3983557700769603,0.2146043393255662,0.6492446705138719,0.22865381535904916,0.2779541120150605,0.1487998326613099,0.34744212993452883,3
GPBoost,0.4833936188690978,0.3862395677247933,0.20776918424867333,0.6414476007228935,0.24706944957570798,0.29388248406695017,0.19275970425228,0.34419380666739907,3
GLMMNet,0.48345320055101326,0.38741256342950736,0.21297440512424295,0.6348927951205957,0.2623788745947595,0.280710523868688,0.15943898668111633,0.3423319742130101,3
GLMMNet_dropout,0.4851700028329298,0.3866594386582909,0.2149454196152893,0.6388510036737607,0.25315287768804995,0.27477799823529103,0.16595376536270834,0.344535762989597,3
GLM_ignore_cat,0.5027120518564349,0.412351608039483,0.2255564547196654,0.6539206487858514,0.21682710878074396,0.2825950423089761,0.20058561853606807,0.3548072888737475,4
GLM_one_hot,0.4906577164021998,0.39560380039605403,0.21605095172238503,0.6416741599809186,0.2458866218528113,0.2483406866069548,0.1551092976655806,0.34748801181247363,4
GLM_GLMM_enc,0.4916854541337634,0.3960175206559376,0.21809724822366294,0.6414307299340198,0.246458684888907,0.2534331908437416,0.15435668813566486,0.34757631425568053,4
GBM_ignore_cat,0.48542005992700943,0.38850946934983277,0.21166548535862872,0.6352202148322781,0.2609800463874117,0.2855929933992653,0.1958468778868664,0.3440169286747488,4
GBM_one_hot,0.481510561088597,0.3868845757483126,0.21065069513310125,0.6296883650735163,0.27379559076206195,0.2685876613570496,0.16831121986153968,0.34101254698530925,4
GBM_GLMM_enc,0.4767874720446398,0.3795524512252426,0.21001414820605976,0.6253142592975462,0.283849650444022,0.2603420251499275,0.1542826385731515,0.3378915967781372,4
NN_ee,0.4801298024216899,0.38302974581492666,0.21024601988180647,0.631183859759534,0.27034205867043426,0.2550841746981205,0.1554058181648888,0.34201532579348215,4
GBM_ee,0.4812720342625028,0.3837494926570816,0.20836845208989524,0.6303765593840955,0.27220736753038066,0.2749411707513323,0.17803663580388657,0.3414312154115477,4
GLMM,0.49031059243957886,0.3963317399141153,0.21905000011913095,0.6403294237470873,0.24904405300946364,0.25087575063334155,0.14927566399653897,0.34691318921819436,4
GPBoost,0.48548983809932417,0.3889533933353089,0.21503063204481043,0.6352454887103994,0.2609212375794584,0.2856257960813923,0.1909580800162499,0.34447203590142556,4
GLMMNet,0.4759264382574788,0.382362545947881,0.2105350489855681,0.6257050453503755,0.28295426380282385,0.265118535592347,0.15136734994381865,0.3382573568056882,4
GLMMNet_dropout,0.47654627573691466,0.3764432034127225,0.20980206450162792,0.6353769894667495,0.26061521580529234,0.2613874932753992,0.17950371232057993,0.3430531534605849,4
GLM_ignore_cat,0.49599037767879944,0.4057871181556031,0.2243699764539932,0.6365826359294545,0.22186842061172418,0.2809078062466065,0.21146981563921036,0.3467749799702191,5
GLM_one_hot,0.4749620939877288,0.38163155694858386,0.2190181442237826,0.6138238288538572,0.27651263282547234,0.23411346471913358,0.13081002281569168,0.3339152627373312,5
GLM_GLMM_enc,0.4772705457258344,0.3866111692797778,0.21741547108496412,0.6155377586230463,0.2724667236835604,0.24330048378333038,0.13817078671379684,0.33507642642427643,5
GBM_ignore_cat,0.47963553143113513,0.397160290545276,0.2186117303998253,0.6178104420467637,0.26708442104983,0.26417407923424535,0.21038239494578614,0.3368550278722168,5
GBM_one_hot,0.47198077367664926,0.38815511099724487,0.21419734294786824,0.6088666524966578,0.28815106193096574,0.24825394678403007,0.17905925817938478,0.33184996358507407,5
GBM_GLMM_enc,0.4653762539318235,0.3784986114542388,0.21022037146900968,0.6005334391008231,0.3075030668173637,0.22992481221762828,0.14336699706724945,0.3269932131073801,5
NN_ee,0.46570438041689394,0.3663433607941138,0.20881705067757242,0.6054760623222294,0.2960571206465873,0.23559519479173144,0.13357617315791492,0.3296257411871163,5
GBM_ee,0.4723768945997558,0.3900237733128692,0.21523654525935038,0.6093494045277468,0.28702180726490756,0.24596409140099104,0.18214335581548077,0.33204244593005383,5
GLMM,0.4754368166879096,0.38634133873628185,0.21709431454307332,0.6138672571629233,0.2764102550975521,0.2351847401984417,0.1300724607523049,0.3339873275162481,5
GPBoost,0.4774218429920804,0.40203705066089457,0.21761986182330983,0.6146441702066208,0.27457753949140595,0.26138344200128166,0.20455543018794145,0.3355519916531682,5
GLMMNet,0.4680118784921275,0.37590693590003954,0.21458040306526271,0.6070154380416147,0.2924731305616538,0.23701861980585046,0.1430972174688863,0.3306874637314796,5
GLMMNet_dropout,0.45755575219649164,0.36218956776904154,0.21174105882765495,0.604056497498825,0.29935410022685505,0.24483655413382494,0.1613326602824384,0.3286176591894637,5
GLM_ignore_cat,0.5113819538085296,0.423710388037035,0.22339670648678212,0.6640841244695732,0.22930510192747466,0.30519523055821424,0.1968332226187662,0.36043872129439514,6
GLM_one_hot,0.4997792919717209,0.3933819327683187,0.22013253902834373,0.6508336094458095,0.25975372297486,0.29217285351828426,0.14406054468143165,0.3527161016012662,6
GLM_GLMM_enc,0.5001493409003797,0.4017808349783719,0.2215678942811463,0.6522940468389228,0.256427845898791,0.27820687923946147,0.15126577592946672,0.35340854692688806,6
GBM_ignore_cat,0.5010115419876365,0.41761946432705654,0.21989440725497378,0.6474016845296451,0.26753995743625736,0.30778450209582153,0.19601173363014618,0.3509983794212659,6
GBM_one_hot,0.4948532941142064,0.4086755591104042,0.21991603814948746,0.6411441373879417,0.2816309077928105,0.29495565128189616,0.16637660451247804,0.34722005254804605,6
GBM_GLMM_enc,0.48805480105608257,0.3980504316464818,0.21967161261857998,0.6360222287631846,0.29306273330428645,0.28270340182175263,0.15478605150717767,0.3439890284039814,6
NN_ee,0.49466486674458027,0.4014716879784692,0.22018275219773642,0.6462600375553335,0.27012096243558625,0.2822817232052644,0.1517487677139157,0.35037042229164417,6
GBM_ee,0.49634267732809023,0.4186550413439004,0.22171043667335605,0.6440100734645614,0.2751942854169557,0.30151068939273146,0.18016494063682362,0.3487213897963998,6
GLMM,0.4988292330836828,0.3978299040201345,0.2216626573211627,0.6500806485302979,0.2614655402104593,0.272650362096109,0.13990210431285865,0.3522995592292726,6
GPBoost,0.5002462088762981,0.4141982566448279,0.22238499074485585,0.6473050032294962,0.267758708493708,0.30796145852339574,0.19548919151143446,0.35116967302447727,6
GLMMNet,0.4888005983495485,0.3902232075368399,0.21772267518969135,0.6404504777983984,0.28318448684322184,0.28052602836113893,0.1414528316232511,0.3468855662829284,6
GLMMNet_dropout,0.48629703210873687,0.3837310358358128,0.21344664086364096,0.6424023084716123,0.27880870916856204,0.28789816454785405,0.1632678278850001,0.34786834800098915,6
GLM_ignore_cat,0.506837951571332,0.40284292396726384,0.21605646461854439,0.6637588337850647,0.18410323685584284,0.23936130267203523,0.17670335389030614,0.3580921046679422,7
GLM_one_hot,0.5014842786793224,0.39974307356301997,0.21579653802812396,0.655998617377725,0.20306953342814238,0.22235602893157494,0.14481160370182503,0.3537016178545072,7
GLM_GLMM_enc,0.4996176602797543,0.3960192859904146,0.2148121508071116,0.6545666192475867,0.20654502049634305,0.20713660743237064,0.1385238086672861,0.3527552341522388,7
GBM_ignore_cat,0.4874945132518,0.3928223777241444,0.2114612015193132,0.6368658051175214,0.24887806566925486,0.22883787846429302,0.1788760033416605,0.3438650979134374,7
GBM_one_hot,0.4837863839363279,0.388762181799329,0.2081917180113143,0.6333831869090131,0.2570704309323666,0.21036821979581866,0.15644787367022495,0.3417462145464502,7
GBM_GLMM_enc,0.4792185175773,0.38885135709099095,0.2069651514914453,0.6282224354581126,0.26912776076109246,0.199043411035631,0.14130275025912092,0.338841802355657,7
NN_ee,0.4978193783251214,0.4008326936008506,0.22121459069498853,0.6445414302099526,0.2306636389037845,0.23487633942823832,0.1529703770319084,0.3492678674380704,7
GBM_ee,0.4863863678374544,0.39237250103303956,0.21173807337329587,0.6354961319025131,0.25210538703861973,0.22360971198482332,0.16903470097221218,0.34315590406534463,7
GLMM,0.4994344508856808,0.39588786005747856,0.21452215922558393,0.654169528143907,0.20750742320644822,0.20881645020545903,0.13702882757509,0.3526581114018253,7
GPBoost,0.48971782710567496,0.387649032951065,0.2139995597652622,0.6404543592397829,0.2403895090275383,0.225694121025895,0.17634496828190913,0.34581754672875575,7
GLMMNet,0.49103498888655206,0.392263938502039,0.21561762615452584,0.6407727675788611,0.23963402525441801,0.20536919046225172,0.13868639514470024,0.34625746124839424,7
GLMMNet_dropout,0.5024370754095869,0.38867636188866406,0.22151861127157962,0.6731818771831435,0.1607730658816824,0.2670220841134776,0.23477486885281795,0.3653569738623963,7
GLM_ignore_cat,0.5076437010469809,0.4143574522920177,0.22856128064678333,0.6590203099435137,0.2042084050260231,0.2458742860008435,0.19443248834371812,0.3597734684809651,8
GLM_one_hot,0.5017391361273381,0.4082671540788033,0.22228493602057328,0.6517583504135557,0.22164994937064897,0.23427631477219132,0.16377264340079892,0.3555921611459515,8
GLM_GLMM_enc,0.5008360089960869,0.41501355947204577,0.21886067630735812,0.6498605408589306,0.22617619607638162,0.2219871660990545,0.15715897670157833,0.35447184610058985,8
GBM_ignore_cat,0.49288522334521606,0.4002480709586771,0.21649415915637696,0.6409923485926966,0.2471517578582756,0.2444292193989466,0.19268587043315935,0.3494466317754222,8
GBM_one_hot,0.48990914751326037,0.3994348448231746,0.21686428152420978,0.637930776381832,0.2543262422845135,0.23425551808132045,0.17498777474845342,0.3478597316049755,8
GBM_GLMM_enc,0.4863938252775382,0.40224321797462814,0.21479020992125697,0.6331741685825919,0.26540473054074654,0.22309342004394203,0.1620161286155751,0.3453687996468799,8
NN_ee,0.49932351938609737,0.39974400476320715,0.22179134805216455,0.649795093785855,0.22633205090882635,0.23563686114407204,0.16640268665444374,0.3550115839585652,8
GBM_ee,0.4901668531982508,0.4020965677003355,0.21557875335115256,0.6375863823403748,0.2551311455400098,0.23446672167318244,0.17727334281138293,0.3475237286425313,8
GLMM,0.4998595805446472,0.41321593139933976,0.2187280901200305,0.6496123184582473,0.22676722663287663,0.22047442437191186,0.1546054428821247,0.3543659556287654,8
GPBoost,0.49389465323944626,0.4054680462482819,0.22005990688995192,0.6421985885029775,0.24431562398384232,0.2435053729049702,0.1879949305359059,0.350475143884871,8
GLMMNet,0.49685651910081524,0.4065322573369017,0.21906315666534776,0.6496002605064718,0.22679593149790545,0.23675619022002362,0.17091712787035418,0.3542230859223976,8
GLMMNet_dropout,0.4895260056155882,0.38337009632885344,0.21641394349086823,0.6439437865153308,0.2402028437200826,0.27375113395937983,0.19559379236293917,0.3523770828833052,8
GLM_ignore_cat,0.4846174859575603,0.3859535407125977,0.21941342212858786,0.6298426203725224,0.21737181977629316,0.23816709355850865,0.1810811818118412,0.3418332570036768,9
GLM_one_hot,0.47447512625779853,0.37914217260937877,0.21541914901275772,0.6194075286864462,0.24308981256715623,0.20659681217355155,0.1355323750552126,0.33540942078046027,9
GLM_GLMM_enc,0.475565099687707,0.38390467534441974,0.2171412973310871,0.6199061241124322,0.24187076426149223,0.20321390783769974,0.1400772477363047,0.33581022511700365,9
GBM_ignore_cat,0.46744611922161605,0.37825977160653534,0.20974377242063522,0.6095844735911696,0.2669068109764374,0.25621775264312063,0.1782584772413811,0.3311536889997031,9
GBM_one_hot,0.4641489374916351,0.37647258706016073,0.2093482763062489,0.6057941196160127,0.2759951128446323,0.23975941028160574,0.16390974406697564,0.32884326033010414,9
GBM_GLMM_enc,0.4600305768526225,0.3768540640263409,0.2064192753006911,0.6006872526047355,0.2881504374313184,0.22235189594432783,0.14213741354489667,0.32562756341126226,9
NN_ee,0.4678686304447778,0.37733629864494633,0.21555793900761044,0.6084078967270059,0.26973400922532076,0.2116970539673381,0.13524479871219677,0.3304971656229494,9
GBM_ee,0.4642429271553079,0.3769466222155021,0.20835684992634063,0.6059181005415684,0.27569873498796527,0.253336030690324,0.16729200538615943,0.3288581878104315,9
GLMM,0.47442840413607557,0.3775719140155591,0.2155143909331557,0.6185778325331759,0.24511621630063452,0.20180717068128448,0.13457244953401665,0.3350570239466573,9
GPBoost,0.46374839064787765,0.3779267463893369,0.20817157285695398,0.6049786033377474,0.277943102533156,0.2244671354123677,0.16633705793244327,0.3292108703875744,9
GLMMNet,0.46873497314853885,0.3776788457645964,0.20863999758324445,0.6033556469302549,0.2818119831755763,0.2162601285013334,0.14255151101827465,0.3288034181360757,9
GLMMNet_dropout,0.47958648684576793,0.36865479135314805,0.21261165674321736,0.639268241030684,0.19377242261430627,0.28462974881923997,0.23905641363035696,0.3484438715667628,9
GLM_ignore_cat,0.5119899287923737,0.42031454406578883,0.22591365490636228,0.6684528882401026,0.2285003875662467,0.23870956367955776,0.20950669905703379,0.36096403608775424,10
GLM_one_hot,0.49940770798566575,0.40541198020954927,0.22132183274728412,0.6554118043274537,0.25830966115976095,0.22837659574961894,0.16350597646795914,0.3531763340221115,10
GLM_GLMM_enc,0.49912495423747294,0.407373000523669,0.22161056793057932,0.653976923251773,0.26155364445828055,0.2059931245113194,0.15864065689409426,0.35253177363595795,10
GBM_ignore_cat,0.49479139862368077,0.4071829448324592,0.22530998089459986,0.6433526268848264,0.28535187083314184,0.2351349935316923,0.2056074514455282,0.3485537589290687,10
GBM_one_hot,0.48868622081525753,0.3975313812547513,0.22030327657178597,0.6384235719544267,0.2962604946398525,0.22452900749299076,0.18193501355189767,0.34512442521908415,10
GBM_GLMM_enc,0.48255855472998865,0.399891592014212,0.21211683127991085,0.6293739107212177,0.31607012223070197,0.2026029680504425,0.15366441705078007,0.3405695815060502,10
NN_ee,0.49557213459756333,0.39682154626399746,0.21444353732843066,0.6493744872869615,0.27191086883982285,0.2270598043154812,0.17312302171764818,0.3511435924061918,10
GBM_ee,0.49070603396736434,0.403265470915672,0.22014220621294012,0.6388334167356039,0.2953566541329635,0.2262448499956236,0.18565475871397366,0.3459287584712897,10
GLMM,0.49788947332049094,0.40045417444878884,0.22162997344304092,0.6530199002512417,0.26371333244016204,0.20122972337857106,0.15421223304757414,0.3519101321120198,10
GPBoost,0.49200514754920094,0.40177464048935163,0.21492922829922295,0.6403572522662463,0.2919910155134319,0.22861517426988057,0.19151133327124686,0.34648944285309985,10
GLMMNet,0.4907351641846918,0.3984816394542382,0.21512885900427314,0.6388344974389392,0.2953542700652605,0.20090702359245818,0.15535702197204623,0.3463321147178927,10
GLMMNet_dropout,0.4858478559221581,0.39344199995089524,0.21623222616778875,0.635970895419124,0.30165731866942913,0.199547510972755,0.16535983618620453,0.3437995682423709,10
GLM_ignore_cat,0.5069201032745049,0.4117906276337189,0.22705091609648675,0.6612742274736279,0.20932157189171074,0.2560865600615601,0.2028322023759064,0.3599778563820192,11
GLM_one_hot,0.49483940741492477,0.4078680792802143,0.2179241443649286,0.6431552181922047,0.25205736201500994,0.21224538064104156,0.13711128183269705,0.35001209064148864,11
GLM_GLMM_enc,0.4952844687874873,0.4091408709386283,0.2170669657885743,0.6446339058720588,0.2486141964686518,0.2150767901210067,0.1428728538025784,0.35076949172468064,11
GBM_ignore_cat,0.4862941026629893,0.38787469633730887,0.21334828732884029,0.6334401031115479,0.2744826430516085,0.23026632508218098,0.19597879946636979,0.3453216667333534,11
GBM_one_hot,0.48136292701989253,0.38657099208092505,0.21326564813886817,0.6280364326101868,0.2868081483462722,0.2181244447251342,0.17025847601841115,0.3419449100473006,11
GBM_GLMM_enc,0.4759050014637964,0.38058905607276805,0.2086584264632034,0.6201099083084384,0.30469710451221277,0.19717692664251935,0.14223055343931762,0.33755489529590366,11
NN_ee,0.48417758199501604,0.40020915868040274,0.21358713752679667,0.6279073407705009,0.28710130900149655,0.2063845220593186,0.14377081280429638,0.3427546212702689,11
GBM_ee,0.4829318020492165,0.3870900915994684,0.21417105135016706,0.6289506612410223,0.28473025939857055,0.2124294825930022,0.17768902737796965,0.3427556365702723,11
GLMM,0.49451902085272675,0.40750160575458827,0.21859763140224292,0.6433386383164686,0.2516306927138363,0.2124420883327354,0.1384481077431715,0.35012305602582466,11
GPBoost,0.4835154453112315,0.3870437985494015,0.21005235364433317,0.6332578013392186,0.2749001855057619,0.23445468519515544,0.19360206194260163,0.34510447621339685,11
GLMMNet,0.47977468101043796,0.3937073697185677,0.21039180951397954,0.6192738941750072,0.306570615015482,0.2010655984294657,0.1382865945697446,0.33841100782592193,11
GLMMNet_dropout,0.48067608543141516,0.378592886473212,0.21105549770237933,0.6431984157431607,0.2519568874349082,0.26502819975941844,0.21074688892075105,0.349640003349695,11
GLM_ignore_cat,0.5217958052191874,0.4316155181267406,0.2351761318868354,0.6834273189612051,0.2013130864551742,0.2294792957746601,0.19536605235450472,0.3670522343780658,12
GLM_one_hot,0.5116715004893578,0.41749949111870754,0.22936855508669413,0.6712244279145899,0.2295802540305535,0.1973729454925184,0.15244839880945021,0.3606744073730023,12
GLM_GLMM_enc,0.5111312348838379,0.42519664798026324,0.2312949335341135,0.6708841509459972,0.2303611840290345,0.19433188027762172,0.14975611345164855,0.36012638790066287,12
GBM_ignore_cat,0.5104603985048827,0.4122760620101824,0.22628758614535557,0.6657759229285004,0.24203688998464568,0.2364311393011112,0.19301024835782554,0.35829474131232475,12
GBM_one_hot,0.5058456217359598,0.39973643117238317,0.22107798545715704,0.6617960149236645,0.25107178261278196,0.21443981059618517,0.17123328776164037,0.35572275152617594,12
GBM_GLMM_enc,0.5005649629795597,0.4121166451002328,0.21976953552920944,0.6550034524348649,0.2663666312384644,0.2065343128735052,0.14952175665569511,0.3520777185404826,12
NN_ee,0.5097548294182815,0.40964591851259313,0.2233031276882122,0.6690949512713785,0.23446085246587378,0.19889620842801997,0.1481220496501454,0.3601540789843488,12
GBM_ee,0.5082295342520687,0.4015447153447784,0.22121987902055423,0.6636193291580242,0.24693935347641893,0.22532921231481742,0.18112033637111363,0.3569334050926186,12
GLMM,0.5108636306901616,0.41837056437136133,0.22834153292575238,0.6702847694410713,0.23173579155398583,0.1898948003622444,0.14703836491944694,0.36003092998686526,12
GPBoost,0.5101352377366893,0.4122566789777866,0.22286229908862587,0.6668913761385394,0.23949495172885327,0.23336423412606264,0.18972918958980642,0.3587681516540931,12
GLMMNet,0.5001075343441439,0.40046651853781357,0.22010223382711247,0.6615468787961503,0.25163555136103055,0.1914303002183799,0.15028051721861835,0.35609523712205043,12
GLMMNet_dropout,0.4994125134904818,0.39161558677789865,0.2216756225678091,0.6653627668492395,0.24297732621579005,0.2186320406397458,0.16691278761960016,0.3580845324766584,12
GLM_ignore_cat,0.48959217178947384,0.40154082957697557,0.22080040167044662,0.630248530150811,0.2047658155362596,0.3523278913715956,0.1935583489451417,0.34509913886413335,13
GLM_one_hot,0.47895098975269723,0.38924627626739144,0.21735538991635944,0.6183887559150353,0.23441304255454154,0.34968713793996886,0.15214372409715443,0.3387169459469468,13
GLM_GLMM_enc,0.47812638592956946,0.39065355381907274,0.21655319226513534,0.6173505340080385,0.2369815947845575,0.33418714135606253,0.14856015136572123,0.3382730610388174,13
GBM_ignore_cat,0.47411351233888055,0.39329350938865193,0.2133238056705134,0.6117545474104018,0.2507516929881052,0.3387465034726663,0.18591772824975863,0.3353656506157161,13
GBM_one_hot,0.46995180123663893,0.3898538386488416,0.21378252560496527,0.6065281060548132,0.2634992070546478,0.33349806476649485,0.16401942333658814,0.3327351660067469,13
GBM_GLMM_enc,0.46578535967301904,0.389345264290869,0.20857242173997836,0.6007737649379458,0.2774077883914924,0.32083962640019453,0.14899924134320916,0.32960030197864915,13
NN_ee,0.4758648608731265,0.3915257753307402,0.21397640561985432,0.6077967725482019,0.2604149276040547,0.32124022304400535,0.1525337187421271,0.3335011604015519,13
GBM_ee,0.4704125540750736,0.39429983770488986,0.21084401042454973,0.6068142955845156,0.2628040091196655,0.3292880322384305,0.16817389090745205,0.332677819461053,13
GLMM,0.4773969496197384,0.38815894530163897,0.2186415455418277,0.6165337600789105,0.2389992532819003,0.33602957008888984,0.1446494165330912,0.3375895866103126,13
GPBoost,0.4746050350983938,0.39458169547453836,0.21527539437917934,0.6125438622328562,0.2488170140601319,0.3415762412127243,0.18664362310917174,0.3359644247408272,13
GLMMNet,0.4770691035536831,0.39654503249430995,0.2191132850399941,0.6099148090266162,0.25525136758020306,0.3236747819676944,0.14932877547378207,0.3340313125115267,13
GLMMNet_dropout,0.47040477994990354,0.381765068849099,0.2141761319250966,0.6163918737299896,0.23934947966025422,0.36990873179638223,0.19101175667971224,0.33862360187039386,13
GLM_ignore_cat,0.5141582969034203,0.423578227255749,0.2340555797644915,0.6609355173685271,0.20454049510543426,0.2574645680476425,0.18569064688863407,0.36079780220614477,14
GLM_one_hot,0.5102691144083034,0.42355118535228464,0.2277971446000079,0.6569833779426477,0.21402513477770413,0.2510531680063742,0.16847185955202468,0.3582265168705653,14
GLM_GLMM_enc,0.5089217178510446,0.42004285117636453,0.22705892272156677,0.6540718962890076,0.22097593736477028,0.23294182688645415,0.15883335327077527,0.3568613581916391,14
GBM_ignore_cat,0.4972350033990691,0.41828117238727325,0.2247355532226698,0.6394924915179895,0.2553181077548158,0.2787192055113007,0.18853812242664636,0.3496633646877458,14
GBM_one_hot,0.49447915436936474,0.41392370545030305,0.2246354368080395,0.6368504326501221,0.2614586929232491,0.2672861297682477,0.17663514880344638,0.3479902787124968,14
GBM_GLMM_enc,0.49216111511470784,0.40506010903760226,0.22358402337001587,0.6334902160664394,0.2692316695208896,0.2573827535489682,0.16355747489682299,0.3459165831036318,14
NN_ee,0.49759298262923624,0.41175686089797636,0.2241450693979086,0.6435600746823497,0.24581466889424508,0.25359548335474585,0.1796445345835766,0.3519297012446574,14
GBM_ee,0.49563641113886986,0.4136575161828907,0.22225014905048643,0.6364650801660192,0.2623521919573698,0.2672572628171583,0.17476391527108698,0.348130466978682,14
GLMM,0.5088994559824,0.42164595366392954,0.22735049530029114,0.6545602195943259,0.21981228054195423,0.2336175584187265,0.1580181709070123,0.3570742196082668,14
GPBoost,0.4949589881000209,0.41656088871063124,0.22471046241961762,0.6381550616471743,0.25842969498578483,0.2819807814846543,0.18521036419947942,0.34885289483646004,14
GLMMNet,0.4985089284677402,0.4016644363404509,0.22372229040959282,0.6395287451025291,0.2552336715697139,0.24875112930477797,0.16114254351556026,0.35096875485577594,14
GLMMNet_dropout,0.5066380767071132,0.41973996104211975,0.23155259388058697,0.6535453860701671,0.22222961925050988,0.27259227812819775,0.19809352847639747,0.3591906862675665,14
