model,MAE,MedAE,MedPE,RMSE,R2,RMSE_avg,RMSE_avg_weighted,CRPS,run
NN_ee,0.14430592941677844,0.12079568181820768,0.1906567770851666,0.1807429731969719,0.6810742789517623,0.04402270493124736,0.043639333323957336,0.10206147783744401,4
GBM_ee,0.17853862099310247,0.15104019370253657,0.2247888541776482,0.22226708002360002,0.5177003018437168,0.13471206151732412,0.13404471860420447,0.1256821198101764,4
GLMM,0.16337473211452505,0.140841999234329,0.21438190093117127,0.203384103069466,0.5961680175350335,0.05024858554714375,0.049925213744383856,0.11472397776290584,4
GPBoost,0.16271128727701356,0.13771532996484193,0.2146158667821158,0.20295342179768294,0.5978764964351359,0.04895469253731177,0.04823774242459037,0.11496653959445682,4
GLMMNet,0.14438574342124888,0.12432381386113892,0.18975271065984695,0.17974475589870742,0.6845873123570505,0.046613006233894576,0.046750186627200256,0.10185037491534976,4
GLMMNet_dropout,0.16368080529158197,0.14009472545588153,0.23025317515363353,0.20384808791877743,0.5943233733701742,0.09477528876644932,0.09545619886888722,0.11548064401087413,4
GLM_ignore_cat,0.20001342887504076,0.1655835651653561,0.22033977352884188,0.25309615081487874,0.3597098485608502,0.15841176855722766,0.1554002448968978,0.1421086218866835,5
GLM_one_hot,0.16268322773539143,0.13397387148851564,0.18825074716919554,0.2053549542660886,0.5784820136249627,0.047400345958600064,0.04740331141662003,0.1155561128838674,5
GLM_GLMM_enc,0.16423539164380518,0.1367056529434214,0.1856657635606559,0.20693359193212488,0.5719763819444702,0.05398416204673447,0.053997675410334414,0.11639676136174658,5
GBM_ignore_cat,0.18519798943164992,0.15581475016862667,0.21063531940261204,0.23283325348141898,0.458129192310315,0.15567615579859262,0.15258718857258616,0.1311258564786679,5
GBM_one_hot,0.17522483612860304,0.15024851012414048,0.19504932632769212,0.2184853848762786,0.522854839447667,0.11723905082699569,0.11707495730008595,0.1234926469905334,5
GBM_GLMM_enc,0.1495403172655939,0.12488763999134272,0.17332001621260582,0.186956060187002,0.6506306225364344,0.053809005587273,0.05362769892771263,0.10562989691044722,5
NN_ee,0.14404241364653675,0.11874274894702924,0.17042338221673206,0.18061873695151184,0.6739146083691241,0.048110228816145885,0.04808506566133177,0.10187452494416017,5
GBM_ee,0.1750225093338373,0.1479653811769328,0.20197790246660327,0.22006327501335074,0.5159381179200717,0.1293781059582138,0.12671934069041935,0.12391496836866563,5
GLMM,0.1626627359737411,0.13397326065346166,0.18796192316409122,0.2053740869840998,0.5784034651380969,0.047246577054437,0.04730455623621576,0.11555296095430999,5
GPBoost,0.15925848692771824,0.13482568220730928,0.18544716145555723,0.2009453601254331,0.5963901964078417,0.04569359218869672,0.04583205261317931,0.11341637446238229,5
GLMMNet,0.1391168507822607,0.11445356212219726,0.16657332807401992,0.17469191577513307,0.6949638180156841,0.04613121105652181,0.04568783957006686,0.09846011270973735,5
GLMMNet_dropout,0.16198376392148695,0.1369808430285691,0.18981413112086495,0.2049058200803428,0.5803238109979452,0.08284158231157912,0.08266547459831501,0.11554026408958128,5
GLM_ignore_cat,0.20100081374426282,0.16931770661951906,0.23451581846551006,0.2542210961779978,0.36419180563348885,0.16313380832936306,0.163762022985267,0.14282820151343403,6
GLM_one_hot,0.1604857590337601,0.13481489697580407,0.19602898374770533,0.2004565005683293,0.6046850527625114,0.04954776133475715,0.04894357052913471,0.11306411220335699,6
GLM_GLMM_enc,0.16123514344517478,0.1365655672452034,0.19286178996790965,0.20143303938066834,0.600824058479261,0.05306601159278297,0.052827613278302106,0.11360770560840422,6
GBM_ignore_cat,0.1864173198843375,0.15524947152712962,0.22269495480838802,0.23606767838838316,0.45175332715610594,0.1610293253348106,0.16224638587782636,0.1325551033723885,6
GBM_one_hot,0.17289664099812957,0.14716429024324362,0.20402462335657395,0.2173622600174112,0.5351945316665249,0.1244355244617539,0.12480587772725711,0.12252539117598356,6
GBM_GLMM_enc,0.14548335192156478,0.12446938389134127,0.17685238765433453,0.18220380065804045,0.6733987741338946,0.0551777376032637,0.05485285882918736,0.10273810436212727,6
NN_ee,0.14710912722202002,0.12101622505722043,0.17625507942351926,0.18501892793140998,0.6632285497604979,0.06000323840933811,0.061245085075910866,0.10433538256850482,6
GBM_ee,0.17232051875612792,0.14190400182200957,0.2017635534745808,0.21851803009224446,0.5302384138298747,0.13173301384820985,0.13221131058507168,0.1224584500923861,6
GLMM,0.16058294670403603,0.13257289160678026,0.1943696107159446,0.20061960144250454,0.6040414972406702,0.05032733960949522,0.049694513454689095,0.11314066141911099,6
GPBoost,0.1587336788156815,0.13343866581849545,0.19047037457397464,0.19966731184425496,0.6077916018210506,0.05163789513947973,0.050833134213308886,0.112470611317371,6
GLMMNet,0.1467842274330929,0.1255937367954206,0.18177671477749963,0.18276331559275932,0.6713898276575265,0.05093426180967869,0.05037202155974628,0.10370295997472054,6
GLMMNet_dropout,0.17144110067890006,0.14680940391905004,0.22528533973042947,0.21438003068506664,0.5478613801507677,0.11441476968951414,0.11498974572009653,0.12119629945894558,6
GLM_ignore_cat,0.20653141981116627,0.18042503085950315,0.2494683823258499,0.25632323982761485,0.35971909824108406,0.16476856169400855,0.16392874295843052,0.1450875212260092,7
GLM_one_hot,0.1603934506931607,0.13389641464309787,0.19641736999076623,0.2018581459537608,0.6029116548407971,0.04460346211953506,0.045207033772819906,0.1134962109827824,7
GLM_GLMM_enc,0.16100214679690517,0.13494265418108903,0.19528796089992792,0.2033703124614435,0.5969400077697826,0.05134190952932355,0.051399306995601954,0.11433211538757883,7
GBM_ignore_cat,0.19029885558164242,0.16447378869721602,0.23013806874119766,0.23565920403096619,0.45879301472139267,0.16227611001871806,0.16119800492157957,0.133533953943898,7
GBM_one_hot,0.1774477519417608,0.15590553585515682,0.21633473571937167,0.21915980624653486,0.5319239760329504,0.1250368682708412,0.12354598582022647,0.12444997766797018,7
GBM_GLMM_enc,0.14463699050193846,0.12529829856094576,0.17899260025912742,0.18062861018605017,0.6820435341334125,0.05061285119892842,0.04967766336447267,0.10211836381677505,7
NN_ee,0.143469808711634,0.12260395593496742,0.18126679621369857,0.17962595840120374,0.6855636277099022,0.044871768598635293,0.04460619437687702,0.10129084514888693,7
GBM_ee,0.17375219809540515,0.1479059835106325,0.20897255739535206,0.21632626641335198,0.5439493384244376,0.12684062208427327,0.1255471620712485,0.12246692961634022,7
GLMM,0.1602626144250229,0.13435404387533795,0.1936376499476355,0.20182328975160782,0.6030487788251432,0.04424113511749707,0.044704328969191194,0.11349179360701844,7
GPBoost,0.15997483319670283,0.13613640005243377,0.2006444731966113,0.20007890103551346,0.6098809418813408,0.04837716706359339,0.04867302523688886,0.11302829701521484,7
GLMMNet,0.1403501265054917,0.11958668733540295,0.17575342877993405,0.1761862259139045,0.6974908706276626,0.043625274292749004,0.044043931174430444,0.09945710387057066,7
GLMMNet_dropout,0.1520406362576977,0.12991211302502984,0.20030074930932856,0.18984259236460374,0.6487778542943395,0.07422092258997051,0.07515474877399331,0.10764663843798225,7
GLM_ignore_cat,0.2137949822191896,0.18315690942305352,0.25861634743764206,0.2674908268760866,0.34315083156146675,0.17754718619323334,0.17482205311297103,0.15059617751686388,8
GLM_one_hot,0.16538880649355575,0.13764698292198524,0.200675365040471,0.20909174229209904,0.5986515123106135,0.05341287843238927,0.05328678324724505,0.11733177066913379,8
GLM_GLMM_enc,0.16594603375020536,0.1402567898883828,0.19779891756318613,0.20976746725783932,0.5960532326021215,0.05652692889456866,0.05601723493300892,0.11768993330777003,8
GBM_ignore_cat,0.20246687837889832,0.17285660519151014,0.2439127346469004,0.2514065997209608,0.41976861484434835,0.17537003350549163,0.17291281766487224,0.14198046444919196,8
GBM_one_hot,0.1886092444560787,0.1642515708088796,0.22886067014762582,0.23380332116476785,0.49817855121130794,0.1365792056692842,0.13572966653910895,0.13222588618422648,8
GBM_GLMM_enc,0.153227989455462,0.13290389388531837,0.19233575437716863,0.19111898922828205,0.6646830187299715,0.0569500010032178,0.05668961240759663,0.10799110261847675,8
NN_ee,0.1517407284224338,0.13003799005267738,0.1933170430751345,0.19084096780481105,0.6656578825804349,0.06257751205663883,0.059126118745425296,0.10749556922768361,8
GBM_ee,0.18698532653192743,0.16018132206270003,0.22445393209432823,0.2330009007020093,0.5016171748024638,0.1432345579464282,0.14111496290626122,0.13142809039879222,8
GLMM,0.16536515655881734,0.13781898440383883,0.2025309960332466,0.20905955763958753,0.5987750587244469,0.05330746215834728,0.05303063778881758,0.11736173977715289,8
GPBoost,0.16056380680383725,0.13805732887859284,0.19634635663893585,0.20161553256522596,0.626839348531635,0.04616260536928997,0.04607872242493883,0.1136568128332165,8
GLMMNet,0.14559068394357083,0.12230561730757397,0.18618207822754937,0.18262718842901907,0.6938186495590777,0.047756490969468365,0.04758671511261896,0.1033012666146789,8
GLMMNet_dropout,0.16793025212245483,0.1441961558917159,0.2258615807532092,0.21087580205858805,0.5917733408780649,0.0998878763204149,0.09983871989398853,0.11904649985794222,8
GLM_ignore_cat,0.19652611801281372,0.161548243672978,0.2365584194287156,0.2486035031697188,0.400901509046134,0.15581243870853212,0.15179663511428795,0.13992180572808152,9
GLM_one_hot,0.1615764170998936,0.13536321320064218,0.2011810792124651,0.20424022547853277,0.5956417578910624,0.05662711470999049,0.05512059094871072,0.11485905016614638,9
GLM_GLMM_enc,0.16351169481897715,0.13708931855404677,0.20619381029969075,0.20642415603996359,0.5869479588017519,0.06362413332334033,0.06265252160565561,0.11612240066402296,9
GBM_ignore_cat,0.1806529637187884,0.1473430917259409,0.21903311922252636,0.22872101985705184,0.49289733251863876,0.153850700227653,0.1496601057637962,0.12879910040711542,9
GBM_one_hot,0.17138174395624584,0.14052466453991302,0.2046596432460595,0.21541613547918598,0.5501785115737601,0.1192648017983847,0.11705277743736095,0.12153365888941553,9
GBM_GLMM_enc,0.14844788908361653,0.12538070222238423,0.18309745236653113,0.186393122393166,0.6632221621247154,0.0637717801766385,0.06240578389850652,0.10513718790544674,9
NN_ee,0.14908019191472757,0.12656736700641547,0.1944136761755208,0.18627644022557244,0.6636436762661244,0.059316043044062884,0.05841607718156788,0.10516497075333044,9
GBM_ee,0.1732137113677812,0.143011954821676,0.2090832499187589,0.21859626794011217,0.5367992825379716,0.13245989998993027,0.1292590412283278,0.12317697489079037,9
GLMM,0.16169997994241045,0.13562613085644665,0.20269995242570257,0.2043660506831428,0.5951433826993738,0.0567381093905378,0.05513735516484672,0.11493949727031094,9
GPBoost,0.15733655549007136,0.1318020466210631,0.2025864523464918,0.19817886170096027,0.6192863952876706,0.05404996116372665,0.05309239859520836,0.11187159303767943,9
GLMMNet,0.14232703068639369,0.12057943011854014,0.18326039857258605,0.17845566350539757,0.6912944708638775,0.05028117860148596,0.04916647832334822,0.10084950104901913,9
GLMMNet_dropout,0.15037427797131003,0.127622782069131,0.19687143244901745,0.1877445603574251,0.6583208619154816,0.06734691157753743,0.06654588972080547,0.10614631964815394,9
GLM_ignore_cat,0.21887587530436237,0.1839790475065256,0.2451825773993639,0.2723264043232061,0.33817119333522383,0.18570761362599653,0.185485850922531,0.15410647322938217,10
GLM_one_hot,0.16287405506909244,0.13865856950141908,0.19074650874315163,0.20366768482406175,0.6298221610221646,0.042042377521719757,0.04264607225582805,0.11503418306023659,10
GLM_GLMM_enc,0.1641560419266948,0.13899686248287066,0.19280581443289121,0.20553552998326868,0.6230011921009716,0.04995729353264879,0.050954364828508465,0.1161626862201335,10
GBM_ignore_cat,0.20423244933914717,0.17182045912806715,0.22821171906362045,0.2545913931351357,0.421566286292547,0.1849041362985986,0.18436408112476846,0.14400433128034684,10
GBM_one_hot,0.18871012113854627,0.1633149236337647,0.21072981696884555,0.23356195504775978,0.5131778093328667,0.14236976462431675,0.14241494016861997,0.13238749196871963,10
GBM_GLMM_enc,0.15128465119234294,0.1292250176450052,0.1795678296254581,0.18722142195561836,0.6871924394807669,0.054782648869727724,0.05528975827065199,0.10609968507253134,10
NN_ee,0.14588385667513096,0.12270412188441127,0.17145748492191704,0.1817700665110459,0.7051433718698097,0.04403389654715378,0.044547009249212705,0.10267295661719357,10
GBM_ee,0.1895778052794824,0.16454695461290406,0.21135273995367784,0.23617087025489095,0.5022413425839557,0.15341855537083243,0.1527632982707281,0.1334952910621848,10
GLMM,0.16280895774361578,0.13873684873341313,0.19024826744365778,0.20364679658117205,0.629898088316201,0.04191702051554622,0.042453853198100265,0.11503346888848241,10
GPBoost,0.1599561368147967,0.13626621013780316,0.1849763457404801,0.19948918039780417,0.6448556951818206,0.042799360761021865,0.04251694015028253,0.11290221796004536,10
GLMMNet,0.14393703857389334,0.12128719897155077,0.1687300169020386,0.18012496224640032,0.7104564011353102,0.04368192537339482,0.04396169515694964,0.10195295540586571,10
GLMMNet_dropout,0.16779661414351038,0.1465224888425366,0.2128409134238555,0.2103707718370199,0.605054687884572,0.09889357361412156,0.09844393082197128,0.11899461083367323,10
GLM_ignore_cat,0.21852864506398464,0.17962602318736476,0.2577590155475078,0.27434500903160003,0.32014061055977217,0.19042328442645362,0.19056060991489562,0.15490838499376958,11
GLM_one_hot,0.16099116063903648,0.1358068687768717,0.19483114796415751,0.20334788166721962,0.626488242222695,0.05002928009223804,0.04990376067451368,0.1143432839276912,11
GLM_GLMM_enc,0.16290013154438363,0.13685280745660963,0.193925912856551,0.20527892014499075,0.6193606515881258,0.05692578416172787,0.05730457121710697,0.11549629999630724,11
GBM_ignore_cat,0.2094506347800094,0.17741118889578222,0.2503715437845282,0.26091220077251953,0.3850868955370199,0.189878213120851,0.19049250184407887,0.14756747125307818,11
GBM_one_hot,0.1879826759375896,0.16191629997584647,0.21568394893363513,0.23373521732063213,0.5065157698016356,0.14028165375930637,0.14131491617447098,0.1324038590235727,11
GBM_GLMM_enc,0.14799119136655514,0.12497114818214888,0.17881837449330207,0.18687139526609303,0.6845644561638276,0.05708602355751764,0.057218374114096485,0.10528994963091418,11
NN_ee,0.14979861979664874,0.12675283412934057,0.1836460628723361,0.18881568907097146,0.6779664437316908,0.05342887370205224,0.05286165785404142,0.10631321008792584,11
GBM_ee,0.18961391521019405,0.16091861685662978,0.22060736274411252,0.23686493283166127,0.4932117802230662,0.15415174355212247,0.15368836492319934,0.13386198316831913,11
GLMM,0.16083511810184206,0.13468898328237922,0.19587597196621476,0.20327735435939476,0.6267472880534906,0.049757296990945006,0.0496777530265818,0.11429169717577925,11
GPBoost,0.15968486771877885,0.1337301246387585,0.19637526439467193,0.2022594012487728,0.6304762072153665,0.04875642620444879,0.048914965947655834,0.1137352199091563,11
GLMMNet,0.14681533952386025,0.12144995427204669,0.18003159155060786,0.18495209889212538,0.6910106571597869,0.05142782334529102,0.05079088451040454,0.10451884023817101,11
GLMMNet_dropout,0.18906031968254547,0.15929726047135015,0.24976351619827453,0.23731183125570784,0.4912976386133584,0.13559386137671248,0.1354583504324775,0.1342524403232404,11
GLM_ignore_cat,0.21387093448314445,0.18129098127560023,0.24857094280368963,0.26606593441000154,0.3775616847516712,0.1812930382776862,0.17931838679846707,0.15050223528366846,12
GLM_one_hot,0.1625829550687735,0.13943714661621764,0.19996228686958772,0.20222075537838388,0.640441774658919,0.048656908054923925,0.04754892236791012,0.1143083037646285,12
GLM_GLMM_enc,0.1637856568135701,0.14000230382618883,0.20137820506231835,0.20394009769623972,0.6343016358868169,0.05537769109728464,0.05468167561250708,0.11523338956186475,12
GBM_ignore_cat,0.1968745389231739,0.164457641694924,0.23210637931245437,0.245286164474301,0.47099000686635506,0.17508812351056072,0.17291826957903192,0.138871148250139,12
GBM_one_hot,0.18397333343662425,0.1573264259384019,0.21172873935146502,0.2290103989068751,0.5388649025617305,0.13659893449101873,0.13540575512774525,0.1296743137585113,12
GBM_GLMM_enc,0.14864527240245354,0.12688934537406266,0.1771155655630914,0.1859032097942684,0.6961273954719192,0.05664565082017802,0.055042286234500505,0.1049079300975093,12
NN_ee,0.14589045569369824,0.12428239347949252,0.17820989474704324,0.1821205294605823,0.708367728858173,0.04834626989968201,0.04750322181425156,0.10297293632524974,12
GBM_ee,0.17637040125624334,0.14812554250772608,0.20090350741292867,0.22103238534839315,0.5704343037680439,0.13250048112363683,0.13015599032086148,0.12472077531544778,12
GLMM,0.16255594032655948,0.13970284124967206,0.19844091154856355,0.20218825047084293,0.6405573559456489,0.04881230168306575,0.04771338018969318,0.1143145370796483,12
GPBoost,0.16328074793937966,0.14438880218648686,0.20351888640815913,0.20376475041049547,0.6349302189789763,0.04686658814118464,0.04472494250650299,0.11560762269451844,12
GLMMNet,0.14460904040356118,0.12442268083654803,0.17721656452119533,0.18054017128633165,0.7134070704159998,0.04573830155602815,0.04465038342154238,0.10204249177369189,12
GLMMNet_dropout,0.17541148244085936,0.14810926206533875,0.2357807458091075,0.21750201644452805,0.5840469177396561,0.12008863678236903,0.1197880794773813,0.12408657585496792,12
GLM_ignore_cat,0.21795933717727412,0.18506603582397113,0.2663892458507675,0.2715483960314271,0.3490977137720678,0.1769337922635691,0.17977807390189318,0.15349218164314885,13
GLM_one_hot,0.16719347883922273,0.1421870347394098,0.2052134980226209,0.2095502487776473,0.6123875886129839,0.050401707979794784,0.05003780170496095,0.117830263946077,13
GLM_GLMM_enc,0.1680289931587262,0.14397081067896572,0.2045556550090648,0.21069815108512038,0.6081293272831207,0.05422201542768419,0.054827344044196286,0.1185198334544413,13
GBM_ignore_cat,0.20562320390633676,0.17921962867260022,0.24640124352393328,0.25530109567184567,0.4246572159368339,0.17745437722712673,0.17948063186321006,0.14462820920589592,13
GBM_one_hot,0.19008388303979765,0.16365895286874138,0.2238839897857602,0.2364239354211319,0.5065942599793637,0.13843688836798584,0.13985353039230639,0.13392682503655173,13
GBM_GLMM_enc,0.15212855002447617,0.130523837943693,0.1839305663085945,0.1902978674656037,0.6803393662151971,0.05312844083876811,0.05419581620251815,0.10738090256591731,13
NN_ee,0.14996528194320835,0.1285456767454755,0.18229729464578373,0.18796177044760204,0.6881395024994705,0.048709706354937,0.04931764028970918,0.10586082554787579,13
GBM_ee,0.19174377211608656,0.16520536613843928,0.2315974667534924,0.23855267167274316,0.4976691127249263,0.14886911975841996,0.15119428450864683,0.13514746181974907,13
GLMM,0.1671690118103754,0.143257700733102,0.20363102752763593,0.20948707512705828,0.6126212623988261,0.049907669813589545,0.049768592210362596,0.11782778043532971,13
GPBoost,0.1628787689730979,0.13713427320042476,0.19639777223486973,0.20352815561666157,0.6343460180237268,0.04581516858264751,0.04602940694471387,0.11528865412030864,13
GLMMNet,0.14858555951254532,0.12707565707943946,0.18594320069775572,0.18565113346369722,0.6957598521896984,0.04572408108052826,0.046305788479800776,0.10513347732804827,13
GLMMNet_dropout,0.16036816923937808,0.13494405347910943,0.20988558143907277,0.1995059896882008,0.6486554744800102,0.08207604749431484,0.08225499200546572,0.11364560911768008,13
GLM_ignore_cat,0.20874523022428051,0.1821542493261388,0.2455582067365189,0.26120762130673764,0.33544204575257874,0.1649726143715065,0.1670372782667836,0.1475658242425927,14
GLM_one_hot,0.16454967276891602,0.13702970499920336,0.1960199138306906,0.205625578649352,0.5881724019878252,0.04630933074163632,0.04465776947488964,0.1159013689425564,14
GLM_GLMM_enc,0.1658482748575665,0.14072505854918457,0.20112009755306914,0.20724722962775652,0.581651092045655,0.052326967377058976,0.051556868734481544,0.11689664462616113,14
GBM_ignore_cat,0.19691195483276447,0.17059684896606003,0.23180456537706057,0.2448887400964034,0.41588439920570575,0.16830459993154626,0.16999903957961415,0.13843198822107303,14
GBM_one_hot,0.18115563901365764,0.15649953386623683,0.21563052331793264,0.22426474152140927,0.5101273738573915,0.1290192808796635,0.1295149104556289,0.12716096362241602,14
GBM_GLMM_enc,0.1487177101348541,0.1268333824625748,0.1754729200905139,0.18619407888202855,0.6623296687314668,0.05091435605441476,0.05146102533568294,0.10509511735195856,14
NN_ee,0.1453732617288339,0.12217649830219868,0.16723599925136381,0.181991015659761,0.6774024465479168,0.04634910975654012,0.04532323357239183,0.10264754380754812,14
GBM_ee,0.1771888250764474,0.15028280545917033,0.20841346884973594,0.22131223463713565,0.522941082145348,0.12880764155305147,0.12994035620446895,0.1251123472771581,14
GLMM,0.1643903303495155,0.13591798733732513,0.1961566575462685,0.20544141526536217,0.5889097577280675,0.04581282796388161,0.04422787995744297,0.11584594353661269,14
GPBoost,0.16059014488156267,0.1377100454300627,0.1888767665701112,0.20140554568560437,0.6049027369012723,0.0437120685778528,0.042770986948643286,0.11375948942213644,14
GLMMNet,0.1466223703001181,0.12496317147552016,0.17741223718525947,0.18292058216665136,0.6740985281991801,0.043702517568684415,0.04324041262790083,0.1036202154242701,14
GLMMNet_dropout,0.1718372494435221,0.14547386840454546,0.21779465335222647,0.21381329286118309,0.554722679145635,0.0944558307886004,0.09617626956171854,0.12104782123645114,14
