experiment,run,model,ME,MAE,RMSE,RMSE_avg,LL
1,26,3,-0.0015547918464447843,0.1512379097353514,0.1877357477070676,0.04173607966628073,-0.8950251610367863
1,27,1,-0.004243180314131628,0.20195115491278728,0.2539846348531681,0.18350888354153758,-1.1855917281483417
1,27,2,0.002041795747630168,0.15900803879037903,0.1974829607133868,0.050800812896483805,-0.9403537546447642
1,27,3,0.0028782673104429065,0.15280214085557922,0.19013565164850033,0.04917628572049497,-0.9003629304011641
1,28,1,0.006512514076535145,0.20902662484209078,0.25931808732477357,0.18489321448675672,-1.2187769865369147
1,28,2,0.0037551119174696296,0.1565612407458519,0.19575270142335904,0.05304592425606101,-0.9321997339326817
1,28,3,0.004847230737454533,0.15430322701587662,0.19339469952069666,0.05193085908817866,-0.9179212159849878
1,29,1,-0.002758371695117729,0.18292431732352848,0.22744503510965097,0.1434172552333374,-1.1496304474763215
1,29,2,-0.005567637244326987,0.15596866545376847,0.1975809312444714,0.04520473539744962,-1.0021228056917657
1,29,3,0.0031541297358421406,0.14886751808410822,0.18749889290914215,0.04517769736362954,-0.9535560903369377
1,30,1,-0.0008296996062515866,0.1902747014569917,0.2365961002345429,0.1592876414225825,-1.149274446354688
1,30,2,0.0002731228592204488,0.15718567679331882,0.19733623960059327,0.05463437409037815,-0.9605966680544831
1,30,3,-0.0036940310064936767,0.1524482191352944,0.1898215806458732,0.05099624562038649,-0.9263968214570044
1,31,1,-0.005287310189946762,0.19359594271683872,0.24173955052973892,0.15847392649056044,-1.1838064945260418
1,31,2,-0.011430885656279458,0.1458544573286754,0.1822755652304244,0.04297488384827543,-0.9009593574380326
1,31,3,0.00012280705707131342,0.15475267477409813,0.19219763721902858,0.04883128058149935,-0.9576163522180307
1,32,1,-0.0034952861693329316,0.18373797579046103,0.22891307736259253,0.1585438166285995,-1.109190275849982
1,32,2,0.0006442367775183394,0.15360423303896784,0.19302800679907214,0.04859269703882212,-0.9325573810759757
1,32,3,-0.0019893452851387616,0.15095548110932902,0.18850293321522624,0.047058392805812546,-0.9111635492713708
1,33,1,0.005591407986517815,0.18488770761352236,0.23170593815113988,0.15030740001652151,-1.1328670278524606
1,33,2,0.0021908687874363556,0.15754877876470783,0.19647102934900856,0.04748798973315586,-0.9677016037259124
1,33,3,0.00033933406620630303,0.151859998877731,0.19013436846873918,0.04607508053253493,-0.9365728406293582
1,34,1,-0.007116499598018931,0.2019124912428476,0.2560103840600661,0.19245621929169784,-1.1746269318863347
1,34,2,-0.003999119416951359,0.15837769398834936,0.1961888645505167,0.054631040472581015,-0.9197081917948193
1,34,3,-0.001369711908240616,0.15420330969189222,0.19238566592990453,0.053211147247417497,-0.8987146209872658
1,35,1,0.0010140590993226227,0.19064774479640123,0.23671169652510518,0.1572905124490141,-1.150948690367634
1,35,2,-0.002360910227924263,0.15295803520336937,0.1919490980484969,0.049339492316603076,-0.9324684306381598
1,35,3,0.0007267566671772997,0.14930212800350934,0.1873924190116603,0.04692849605057134,-0.9094018023581928
1,36,1,0.004572956743666842,0.20119970930813738,0.25006348444526744,0.18865174268658816,-1.1726140826977345
1,36,2,-0.0009008352937568896,0.1416287461259673,0.1779710323404057,0.03821854990537112,-0.8276158315698671
1,36,3,0.004623672077585448,0.1519127857251959,0.19170049663429295,0.042037407829103354,-0.8993715908968439
1,37,1,-0.00276718937136535,0.1819196994780746,0.22855943584109617,0.1542655251427151,-1.1144212609348998
1,37,2,-0.001703186795137115,0.15540495987625105,0.19583311023022265,0.04910318576649402,-0.9589945559779389
1,37,3,0.002531181234135193,0.15326118360645666,0.19253316105075113,0.04787237920590729,-0.943782008590915
1,38,1,0.0043377636464693075,0.19312260554124397,0.24133376515726548,0.1612834225864409,-1.1526432917284042
1,38,2,0.00045681434798797014,0.15894445663283113,0.2002107347576507,0.04255666224408664,-0.9599762558352953
1,38,3,-0.0012882315147608476,0.15116057925002485,0.1897265318256799,0.04151899527805273,-0.908808088955144
1,39,1,0.0028664267705837206,0.19452709708815477,0.24257572932617882,0.15702819490455994,-1.174190086967473
1,39,2,-0.0022424036485028864,0.14467758515445137,0.18160684340075742,0.04643481534266906,-0.878247225164197
1,39,3,0.0031464769700096616,0.15242294269965934,0.19058514606180918,0.046679516810813934,-0.9306331545584264
1,40,1,0.0015692893781611248,0.21058952160567004,0.2623467766485306,0.18956765200282782,-1.1910825794165327
1,40,2,-0.007726554573730167,0.154978792410881,0.1932255760281986,0.04756699162967222,-0.8870724934403097
1,40,3,-0.003931755025722896,0.14147831644094724,0.17627418490218683,0.03936030457928426,-0.7973123280908987
1,41,1,0.0009387871626764053,0.19226419948187107,0.23965742443227253,0.15706783020740145,-1.1585919226544912
1,41,2,-0.005673748158316534,0.15332917594192394,0.1916777793925733,0.04529746537566287,-0.9295468429350622
1,41,3,0.0026067208030221773,0.15198083672934862,0.19025235585099182,0.044315440288154165,-0.9233177624857338
1,42,1,0.0055755252352674214,0.19441131686188728,0.2431336684799258,0.16352054288630863,-1.1849362911391064
1,42,2,0.007915104395425778,0.1541310257730151,0.1935028734819981,0.055249606509007745,-0.9541296614196261
1,42,3,0.008942110239596035,0.15080451455001806,0.18881127351200583,0.05256496336193384,-0.930854743772353
1,43,1,0.013825795703598405,0.1963677637145625,0.24618621012105468,0.17840217318859844,-1.1700181014771882
1,43,2,0.007353150065481305,0.14366645962053046,0.17975282236259973,0.049792741740563445,-0.8570378311361657
1,43,3,-0.010869829531678053,0.14598015720001653,0.1814984896623132,0.049710273117200034,-0.8693667113778163
1,44,1,0.014851200496451505,0.19713112166259875,0.24759166875756602,0.1721881968005673,-1.1777457057478635
1,44,2,0.003935276648990459,0.141599216042118,0.17752121711700047,0.03522702647779069,-0.8456958306188693
1,44,3,0.0040865195725468375,0.1408575345043749,0.17596714551244877,0.03533301029012593,-0.840484446129755
1,45,1,-0.003790200947979159,0.20499272332205792,0.2572208025504501,0.19169240300418852,-1.1610136174436771
1,45,2,-0.00590439385318752,0.16375916976950766,0.20622764181767148,0.058602440326943665,-0.9384513786092855
1,45,3,-0.004147825846667719,0.15628002924887716,0.1962356916829453,0.055715089199398375,-0.8865451413138873
1,46,1,-0.005695822648048675,0.19341088904821419,0.24331324783617647,0.1669734108304463,-1.1510343021820846
1,46,2,-0.004739723064628659,0.14099454087941857,0.17643542064203466,0.04080769416047588,-0.8373250892566905
1,46,3,-0.003705221179143284,0.13987236124299085,0.17482828491984898,0.04035555614513752,-0.8293263764936535
1,47,1,-0.005340512036855344,0.21034615748294064,0.26599196795149616,0.19692561175849552,-1.1946154325276324
1,47,2,0.00030064363936607654,0.15418675371044582,0.19179119219836593,0.04820134070691002,-0.8779620152152969
1,47,3,-0.0075311170299260585,0.1502697711384916,0.18797975357457167,0.04968111803837405,-0.8564464993144624
1,48,1,0.0013607192042149098,0.20587982507207683,0.26098994381689955,0.1915103280268103,-1.1952941855076065
1,48,2,-0.002212011371821076,0.1488388427937605,0.18569891777264366,0.05038952352378973,-0.8654353848769919
1,48,3,0.003125464414665051,0.14835980702008889,0.18515263231777063,0.05077835271156831,-0.862775163215242
1,49,1,-0.00791142062529038,0.20130857032521285,0.25253496651110846,0.1759532782432898,-1.2022415966126863
1,49,2,-0.004391747087731447,0.15833807994902824,0.19802008224492185,0.05027986385612239,-0.9621448442677331
1,49,3,-0.005855423173479853,0.15532838848332045,0.19420045346407785,0.050708173379787974,-0.9409614280354436
1,50,1,0.0018620360432504458,0.1973850292550242,0.24900300204987733,0.17425690867720336,-1.170216292543678
1,50,2,-0.001943038888509189,0.15393693660723912,0.19375142722279307,0.04895013112719281,-0.9204823310529496
1,50,3,0.0015126548380290906,0.13817826888996354,0.17398458935045485,0.04370492657413165,-0.8170520037844705
