model,MAE,MedAE,MedPE,RMSE,R2,RMSE_avg,RMSE_avg_weighted,CRPS,run
GLM_GLMM_enc,0.1632754372739519,0.1375300923539001,0.20025007357092423,0.2049569438372903,0.6046758965366249,0.07463112817866206,0.052532471137157116,0.11550540633805885,2
GBM_ignore_cat,0.19531924638669004,0.16815224274098728,0.23556620207405546,0.24790610284909845,0.42163439495857824,0.181538122250156,0.17186965572164184,0.13903960955472222,2
GBM_one_hot,0.17595005338064326,0.15173134776530567,0.20729769262604184,0.22066472537176962,0.5417590996325992,0.14226486171883107,0.11972807138537529,0.12464501421313415,2
GBM_GLMM_enc,0.1501733676279176,0.12836370289686005,0.18138339768457395,0.18841204206684692,0.6659239556256561,0.07273746925755827,0.05538987552198254,0.1061885416245013,2
NN_ee,0.14497150812155682,0.12649539650231306,0.1782586201707877,0.18096532200891707,0.6918098590870598,0.06130984248430268,0.04276265847681642,0.10214792427261918,2
GBM_ee,0.17264321117691658,0.14782414465840205,0.20317369863825158,0.21729587781519707,0.5556440530147831,0.14533185225823111,0.11890222556795206,0.12230665181723377,2
GLMM,0.16271439766673815,0.13841383692888173,0.19868250253272746,0.20402625961840704,0.608257981178949,0.06935448781427152,0.048571090860561855,0.11504927734454545,2
GPBoost,0.1693861994190094,0.14161793885559615,0.20682709364031232,0.21181035510254453,0.577795946881811,0.07369242355875062,0.04829206576343199,0.1198923866005464,2
GLMMNet,0.1441108196178602,0.12129412850150711,0.17729698573256017,0.17967544748144657,0.6961876025572185,0.06862753207305014,0.04346644533243861,0.1016970643779345,2
GLMMNet_dropout,0.16944310389565898,0.1464563050143562,0.21960953240827252,0.21109008541535568,0.5806625086003214,0.1142347957731624,0.0998345464809084,0.11950562844477884,2
GLM_ignore_cat,0.1958734868778479,0.16247158589398425,0.23037297002117502,0.24759763473358976,0.371035886299499,0.17283598975854586,0.14857797257758518,0.1392340925321581,3
GLM_one_hot,0.16247678499552917,0.1376622589257936,0.19953650240332585,0.20404509545250105,0.5728452852379495,0.09161067626232826,0.049516486706741025,0.11508833426325309,3
GLM_GLMM_enc,0.16380283493904294,0.13768099256747557,0.19829200784925843,0.20605622253633796,0.5643834695111505,0.07886858239899262,0.05720787373232962,0.11618676185903573,3
GBM_ignore_cat,0.18132177043222475,0.15624433874538957,0.21447907335461538,0.2279597263948594,0.46685033847064783,0.1656689702250552,0.14491825787629442,0.12829694114671125,3
GBM_one_hot,0.1683871579965478,0.14508279252578787,0.20048341448393542,0.2102817318333899,0.5463342698420228,0.13653377290691077,0.10517563552784832,0.11861965714108542,3
GBM_GLMM_enc,0.14864382951397298,0.12502339904523418,0.17740512227248018,0.18583671298226745,0.6456797985912273,0.07704854017050163,0.05684504482038073,0.10490435206564507,3
NN_ee,0.14388183657830855,0.12319746273124849,0.18165190259536132,0.1804125254314482,0.6660616819381842,0.06551657875735782,0.041291715391545504,0.1018800495425103,3
GBM_ee,0.16909171580198673,0.14468907251276786,0.1970942478458796,0.21142664455272359,0.5413807091162322,0.14244342100830493,0.11162753936125654,0.11920705516328335,3
GLMM,0.1620917502434715,0.13726867036225238,0.19925518474440435,0.20354887405992714,0.5749203713164275,0.07033141610144508,0.04744664086618931,0.11482893799203575,3
GPBoost,0.1580809384656619,0.1339214797349226,0.19437075898892714,0.1990618241159529,0.5934547954959855,0.06563068014111201,0.04565274749737526,0.11238066891274968,3
GLMMNet,0.144339615286864,0.1219995021487213,0.1796580338651403,0.17992572711752755,0.6678613496177612,0.0612048218113021,0.04121500796525567,0.10201991934299201,3
GLMMNet_dropout,0.16695529435704096,0.14458700979406153,0.21878514912098723,0.20768720089954573,0.5574601848759764,0.1144238811478265,0.10431353065806807,0.11776281066152626,3
GLM_ignore_cat,0.22198652189904278,0.18672220906062437,0.25834056412809503,0.2763890785718199,0.32517844860097334,0.198063270186217,0.18900245267535618,0.15632723690106437,4
GLM_one_hot,0.1641615927290779,0.13585060590167275,0.1996789769879802,0.2069503509835384,0.6216623843802858,0.08896632548923755,0.046591959790752285,0.1164104820903367,4
GLM_GLMM_enc,0.16588720190579012,0.13593274000265276,0.20394147857556497,0.209116203885495,0.6137019099430079,0.09996787308796773,0.055264480433343456,0.11767185683102575,4
GBM_ignore_cat,0.20717736152055435,0.175805448439792,0.2429115268245539,0.2587106170132527,0.40874382242471186,0.19699178602627898,0.18833384547872867,0.14628201487830328,4
GBM_one_hot,0.18281382474761726,0.15381620884318414,0.21257413915608525,0.22845139865073028,0.5389640086321057,0.1605566265926381,0.13049406860657595,0.12906011148562035,4
GBM_GLMM_enc,0.14895776953601012,0.12418448568295004,0.17592339950405367,0.1887209311046705,0.6853792738533727,0.10147682720842273,0.05833290386090407,0.10604406770118831,4
NN_ee,0.14648180065345154,0.12217894842901203,0.18039017037604316,0.18376260712772866,0.7016943525170254,0.09057604293694112,0.04609459375323275,0.10360027576112031,4
GBM_ee,0.18425147838706035,0.155828489744331,0.21361322407834477,0.23027889543154048,0.5315583919342308,0.16326446111828516,0.14157554310058493,0.12998357281213566,4
GLMM,0.1639712995447876,0.13470753688657378,0.20126183694801403,0.20678742355800664,0.6222578635266547,0.090106762246544,0.04585266100104855,0.11632263898203087,4
GPBoost,0.15868170650876595,0.1297691486267162,0.1863392245794479,0.20163353892814492,0.6408525947372166,0.10845054013890149,0.050362789317832696,0.11324369550744223,4
GLMMNet,0.14519398301234265,0.12272337602388422,0.17546334534654512,0.18407372810676542,0.7006833991763098,0.08208110022025014,0.047296786775171934,0.10371062533006287,4
GLMMNet_dropout,0.1589574718323943,0.13651197000528498,0.20126747685854646,0.19906761015581087,0.649935240416476,0.11931742002889144,0.086987738355066,0.11238280065926896,4
GLM_ignore_cat,0.20761384668158853,0.17579767766796217,0.23999375216984103,0.2621310473205712,0.33582614383628306,0.18268854704063497,0.17453074478286298,0.14753175576939892,5
GLM_one_hot,0.15768864287991224,0.13062365285872404,0.18683669578546502,0.20034614682867427,0.6120222325792377,0.07259817365869874,0.04310948161318585,0.1124287805846273,5
GLM_GLMM_enc,0.15889945989766796,0.1324785442236068,0.1907445471652192,0.2013760345559079,0.6080231483974105,0.0737574426886029,0.04761345623874882,0.11311152429304078,5
GBM_ignore_cat,0.196769341127766,0.16234382446149176,0.23011418156803626,0.2475162066713795,0.4078221862453967,0.18041547722738982,0.17532976170268205,0.1394024379171898,5
GBM_one_hot,0.17399551431288465,0.14419673400504768,0.2046171651856995,0.21782733950536867,0.5413624325097871,0.13778752060729182,0.12000624579614967,0.12288523500881518,5
GBM_GLMM_enc,0.14452172917578934,0.12260797838284049,0.1730131971040414,0.1821231666963083,0.6793913486485876,0.07138099540974399,0.051175920326513434,0.10251275808981478,5
NN_ee,0.14320595742090128,0.12048435296468712,0.18053726796367603,0.17998413903456265,0.6868781884251912,0.07224784694159338,0.039095036055475,0.10133711413554916,5
GBM_ee,0.1750279057434999,0.14951553603963946,0.20620532301798233,0.22024665090964762,0.5311180899469705,0.14607991834715994,0.1323350650830478,0.12397197083680124,5
GLMM,0.1576426012382962,0.13022597895125,0.18620416541926818,0.20021356920979175,0.6125355456657147,0.07184300575274472,0.042613204262177115,0.11236918177699429,5
GPBoost,0.1628274646977528,0.14066464277530805,0.2026437571076829,0.20333353661772638,0.6003655858183565,0.07870257820419552,0.044267223981648805,0.11474788965347466,5
GLMMNet,0.14368870934083097,0.12490138104323922,0.18348453465239206,0.17898690544455037,0.6903383881583238,0.06707742951542423,0.040913677693723415,0.1011786883836658,5
GLMMNet_dropout,0.18635430618433693,0.16008744182122775,0.2544930687830371,0.22985239094850363,0.4893269932068499,0.13959516438457797,0.12874293119658153,0.13105436462888592,5
GLM_ignore_cat,0.20803879408204884,0.17149252717412022,0.23462135085209623,0.2628907137122461,0.3701495157099637,0.17331382727966407,0.17689515718580076,0.14784370874342495,6
GLM_one_hot,0.16196406367235514,0.13650802774238935,0.19106437013339567,0.20213872464233498,0.6276202815497989,0.09834827662959979,0.05526427401603846,0.11422517965570915,6
GLM_GLMM_enc,0.16297384564482162,0.1384161336638378,0.197805730586793,0.20291140599380858,0.6247679750997375,0.08981802219061004,0.058060590090975035,0.11473805657574389,6
GBM_ignore_cat,0.19862285943095503,0.16450539891063692,0.23161908557108055,0.2501277394745541,0.42982168911521457,0.16674449298080565,0.17883302740528806,0.14104741185826605,6
GBM_one_hot,0.17691980867050128,0.1528943688019609,0.20512096056414358,0.22134260364260472,0.5535045833475285,0.12940706787704326,0.12251670587711787,0.1251110494247887,6
GBM_GLMM_enc,0.1511145343311998,0.1300287986876257,0.1807054824477304,0.18692011373714548,0.6815809444172192,0.07880851028312232,0.057876599165626146,0.10600991905084607,6
NN_ee,0.14582074872024173,0.12529547524638046,0.180285658142535,0.18038170004925758,0.7034677532544049,0.08577982904916545,0.04965463814598673,0.10224321927039093,6
GBM_ee,0.17441829588081303,0.14940803553599397,0.20348223208442245,0.21739708346693912,0.569280629437583,0.13169025125004194,0.12349721714636408,0.12304878362643162,6
GLMM,0.1617497511378474,0.13784327537295166,0.19261436917768654,0.20153852982005194,0.6298283549228738,0.08612470584736606,0.05304891412981305,0.11399736697778967,6
GPBoost,0.16252317284908074,0.14092114483069096,0.19740976217309286,0.20147916933412358,0.63004638105155,0.0761287274561084,0.04912562490417305,0.11432023963598817,6
GLMMNet,0.14920309793092335,0.13236310305844284,0.18509089055963307,0.18287713902728853,0.6952064203772707,0.07183860940182762,0.04938165345662053,0.10450734263428658,6
GLMMNet_dropout,0.16956444046551838,0.1474312798187516,0.22664048064367948,0.2080650503772336,0.605465261476731,0.10798528035601312,0.10084276592961379,0.11857854456398541,6
GLM_ignore_cat,0.2050856634059213,0.1732109016529082,0.24080315967370589,0.25851490464345217,0.3450506450822054,0.18469005948476352,0.1717544802003688,0.14548069540981182,7
GLM_one_hot,0.15691103175390853,0.12882472400320852,0.18748265488963692,0.19899056883799704,0.611937630592073,0.1031767556199168,0.049152503128094924,0.11185218020098624,7
GLM_GLMM_enc,0.15855432766734667,0.13215439485460834,0.19322459382907325,0.20068082308155355,0.6053171176025233,0.09300140104898079,0.05530953997689552,0.11301481189355395,7
GBM_ignore_cat,0.19134490724582817,0.16326860749128758,0.2285096141771515,0.24112138762390573,0.43021893503613884,0.179418108090301,0.16809274408697467,0.1356705340154972,7
GBM_one_hot,0.17299969646330937,0.14765374882030863,0.2061647744099474,0.21685015842370503,0.5391537779380897,0.14823029277879332,0.12080889266777184,0.12244611655528802,7
GBM_GLMM_enc,0.14688080645670115,0.12438059321123066,0.17327634638665645,0.1837905853316027,0.6689580238628314,0.09560551126867671,0.05947236514663761,0.10376375984215525,7
NN_ee,0.14022831037386227,0.11688886725416381,0.17416803898841765,0.1758881575114499,0.696813581268976,0.09501654765510284,0.048031735251665666,0.0991707677878763,7
GBM_ee,0.17356615468014153,0.14473617610107073,0.2037195730497252,0.21829547257783577,0.5329901924032316,0.15529778760200774,0.13021581902590665,0.12300785158427961,7
GLMM,0.15713406718315676,0.12933969735262463,0.18849191876524685,0.19894918571486522,0.6120990207828607,0.095362804973139,0.04899276126790198,0.11195678552632556,7
GPBoost,0.15701202990543328,0.13164153946731197,0.1905401283716926,0.19838074821219562,0.6143124750425759,0.09087956758315013,0.04966218655918247,0.11161454306666478,7
GLMMNet,0.14080989771620753,0.11859098140855599,0.17646699065923466,0.1763129986276466,0.6953471765062725,0.08869164756370856,0.045209552236502644,0.0995764287317563,7
GLMMNet_dropout,0.14861745853577726,0.1250066840771346,0.19239558519943656,0.1873033408989035,0.6561828058269583,0.1163501266978763,0.07669959239285493,0.10561692740346366,7
GLM_ignore_cat,0.21854348447429756,0.18279616661405163,0.2626317786121044,0.2758639228195219,0.3429759550022712,0.18845078829255246,0.19139840235888872,0.1550136381473872,8
GLM_one_hot,0.16053334621332632,0.13574788944129923,0.19656412861254663,0.20334108160540748,0.643021790430524,0.061035234886654514,0.044899798899783315,0.11418987005624884,8
GLM_GLMM_enc,0.16147391153095458,0.134694099740932,0.1976432494593921,0.20458523848641585,0.638640033100492,0.07741631518703619,0.05018319945261538,0.11486330518571095,8
GBM_ignore_cat,0.20592841985850852,0.17211939780964297,0.24415668483661335,0.25998027955395775,0.4164578096450564,0.18915983139762885,0.19268706244440598,0.14624899260044072,8
GBM_one_hot,0.18079075396929983,0.15281241675947452,0.21531256006735808,0.22591760395663293,0.5593522112831715,0.14384100082838833,0.12939235305586658,0.12743999724091143,8
GBM_GLMM_enc,0.14691688042010387,0.12528655392312923,0.18426607348226062,0.18440478547209713,0.7064136749127885,0.07707897712916545,0.05156326150563196,0.10382986393567913,8
NN_ee,0.14534735317661393,0.12221248339469892,0.1852295498359578,0.18254946282236703,0.712291583325888,0.05156106056722288,0.04338689023323208,0.10271870395762048,8
GBM_ee,0.18203449834376442,0.15365292562958455,0.21548925148778347,0.22838869385988364,0.549659868797444,0.1554237752680836,0.14180908819949414,0.12861103597709353,8
GLMM,0.1604147134459542,0.13519224770831384,0.19603996480522995,0.20331683202609005,0.6431069287131234,0.06295781721683946,0.044684966430245686,0.11417730075527574,8
GPBoost,0.16317215390887774,0.1385493779106061,0.1993423315110312,0.20560329766714033,0.6350346784500936,0.06171514339479001,0.04347469628418868,0.1159212326818936,8
GLMMNet,0.14449384933610981,0.12226364502318807,0.1859775952730104,0.18204466313768222,0.7138805697646138,0.06004427321703687,0.04485161237766794,0.10241990657005856,8
GLMMNet_dropout,0.16440633323391943,0.14213486601696573,0.2210019188201781,0.2047288286409283,0.638132607023979,0.09898483562647875,0.08791522927202662,0.11569612722144489,8
GLM_ignore_cat,0.21250669781677953,0.18324330621073925,0.23556837537970085,0.2660444863806593,0.3672024584120088,0.1643069449839864,0.17102573337912158,0.15016151781523207,9
GLM_one_hot,0.16726084562757595,0.1412403188778812,0.19852607578034798,0.2084318173505497,0.6115954686283624,0.06194345464759695,0.04467067557114504,0.11776987333771304,9
GLM_GLMM_enc,0.16891303774598,0.1435529302889305,0.20153594305921768,0.20989113717844832,0.60613765832283,0.06632384953911966,0.051504924883253506,0.11876122736970594,9
GBM_ignore_cat,0.2005738125559847,0.17055224531908728,0.22565250039942703,0.25053708211744147,0.4388224511821699,0.16295133246758675,0.17125697400697448,0.14134330614905857,9
GBM_one_hot,0.1826471044704928,0.16044031246762852,0.2071968026798674,0.22634457600318203,0.5419673456644027,0.12989181062960936,0.12189322427950638,0.1282968439699929,9
GBM_GLMM_enc,0.154750503151739,0.1355281546893875,0.17854424152262688,0.19260542564090186,0.6683398510896033,0.06535386947365969,0.054837932927010495,0.1090380752824235,9
NN_ee,0.14451144645849218,0.12298548356184177,0.16356207922458832,0.1803714074081358,0.7091348793201768,0.06082993273945104,0.04368456463141799,0.1018732764941898,9
GBM_ee,0.18149737817023928,0.15768561995747982,0.20676361578284808,0.22556107658366648,0.5451328485246365,0.13078286261302366,0.12816976198407729,0.12768102508041285,9
GLMM,0.16754315418653126,0.14206529334472837,0.1982561713526151,0.20847866477497848,0.6114208523244432,0.05784367812454973,0.04498381596166635,0.11789473789084491,9
GPBoost,0.1708034794088041,0.14184772844761928,0.1970926423849103,0.21487897555185595,0.5871958001113371,0.06572840486537929,0.04913373982091792,0.12153625549087219,9
GLMMNet,0.14441509330553845,0.11955297586529365,0.1651521569177295,0.18023491517925333,0.7095749247555028,0.052298832876130616,0.04170075379133965,0.10200451712160993,9
GLMMNet_dropout,0.17266578815319122,0.14637585648541912,0.2130909185118769,0.2134926357422616,0.5925052146401737,0.10736094912407998,0.09852091154884679,0.12119894997871407,9
GLM_ignore_cat,0.2060598306726278,0.17146734378838596,0.23733088169351385,0.26087754816570824,0.3378761360840984,0.1771193746666554,0.1700413952985763,0.14659455150909637,10
GLM_one_hot,0.1622909161577981,0.13545729429077769,0.19465906728854343,0.20398079509178643,0.595196374895834,0.08284049794782634,0.04921995607532172,0.11492722234665323,10
GLM_GLMM_enc,0.16326739525882417,0.13711065971262065,0.1937517216552694,0.2055387167520057,0.5889893134187508,0.08963254871741044,0.055393093752713084,0.11577299612977426,10
GBM_ignore_cat,0.193240242368954,0.15966747522147562,0.2283029926917302,0.24359386415550266,0.42270403508360066,0.17341177220436238,0.17053600563898805,0.1369652786575555,10
GBM_one_hot,0.17478747428356697,0.14756405041648396,0.20463852155845885,0.21774483691969654,0.5387232507489965,0.1381214796907305,0.12209585330702631,0.12308392005628074,10
GBM_GLMM_enc,0.14737422146554058,0.12472350583057451,0.1752390713606115,0.1846682375803387,0.6682199705558571,0.08187381401375929,0.058680056569787836,0.10425019442416526,10
NN_ee,0.1476996698903568,0.12294044755439665,0.18337383402979276,0.18521527773596946,0.6662514043926264,0.09462022585676279,0.05181152139071969,0.1044959504349301,10
GBM_ee,0.17223916794778746,0.14465154468100266,0.20201793601103335,0.2162839798541961,0.544891929057812,0.13876312365229923,0.124549591136859,0.12190243792664089,10
GLMM,0.162112839942464,0.13470323960243247,0.193705997654847,0.20387233311823064,0.5956267499919317,0.08377779823271223,0.04874327790834454,0.1148624709807577,10
GPBoost,0.16506207163752276,0.1401000624418559,0.20089465915984975,0.20624896558980063,0.5861438715614719,0.09068035692062977,0.054899630190199895,0.116569569369174,10
GLMMNet,0.14947045787046886,0.12643620552045234,0.18218719638990033,0.18684476462548805,0.660353065327935,0.087670608666438,0.05074068860367207,0.1059680142823619,10
GLMMNet_dropout,0.15533706594058153,0.1321787687516535,0.19729933919156323,0.19448576460603895,0.63200537973892,0.10062371680256639,0.07705975779046416,0.10993471602817428,10
GLM_ignore_cat,0.20322234167532033,0.1704565011768409,0.24173705066782009,0.2566104725180243,0.3878543392666357,0.1699512958604675,0.16386068760535819,0.14435124725047077,11
GLM_one_hot,0.1611681323636606,0.13214722251403668,0.19744903742733116,0.20295312632483495,0.6170892898847227,0.07915770791534005,0.047719690712856457,0.11385541729905904,11
GLM_GLMM_enc,0.16218776512253422,0.13610291815375217,0.19995586331847276,0.2043001619963081,0.6119895301125002,0.07546433604560018,0.05305048498860875,0.11467236857256921,11
GBM_ignore_cat,0.18929072954071965,0.15907509793184244,0.22937417255231454,0.23731393334946793,0.47645683068402134,0.16924366236367874,0.16174413469425503,0.13390878975431839,11
GBM_one_hot,0.17499029835462235,0.14668555151771995,0.20686667847493634,0.21988899282972418,0.5505172775458735,0.14708436470691297,0.12406643441065815,0.12389708784564323,11
GBM_GLMM_enc,0.1459410863894332,0.12234360684707446,0.17411452072113953,0.18366059976336965,0.6864274635368477,0.0777254888576158,0.05344933153959924,0.10335741611962371,11
NN_ee,0.14286458554731277,0.11961856862505538,0.17286690248679226,0.18048758254973324,0.6971687573723131,0.07387032910644971,0.04464410338510716,0.10156691304179391,11
GBM_ee,0.17347683083071475,0.14633596145477767,0.2063185319187441,0.21798121727655229,0.5582829434340247,0.14490499570551396,0.12672467856734207,0.1228173347743802,11
GLMM,0.16092427194575612,0.13238397801042395,0.19775936273901157,0.20281550607080487,0.6176084087943376,0.07578699511050019,0.04712346438876929,0.11374434324207701,11
GPBoost,0.16372239975272368,0.13584169488097209,0.19763888278366193,0.20569848218891162,0.6066599245049795,0.06935073392854264,0.04210203217920264,0.1160561943823798,11
GLMMNet,0.1387929752885377,0.11410655088607607,0.17228387947378918,0.17423004997154498,0.7178031608847333,0.060110950738430605,0.040039108600674334,0.09820602071699973,11
GLMMNet_dropout,0.15590161494215377,0.13084780116964392,0.19866874485812383,0.19540503584805688,0.645041544261908,0.10152786465574558,0.08053301308669322,0.11015496415909436,11
GLM_ignore_cat,0.21163216259253023,0.17546794732911553,0.25887201904823964,0.2646710241094074,0.3534089716782758,0.1911036636086494,0.17518576795249247,0.14914866365241264,12
GLM_one_hot,0.1645333668352216,0.14341254639806467,0.211156296685214,0.2054223829698139,0.6104955673277777,0.08921321020241486,0.05403670930161331,0.11578267080858455,12
GLM_GLMM_enc,0.16485324157931158,0.14150622795539378,0.2083023025747931,0.2068118068115,0.6052087338201713,0.09507432950823075,0.05901769609207308,0.11639179957838547,12
GBM_ignore_cat,0.19783069028261724,0.16827473617273164,0.2433283528749699,0.24647291776850597,0.4392680644198791,0.18566460487165962,0.17486839846137572,0.1390935841653037,12
GBM_one_hot,0.17898626435657142,0.15524723950773295,0.22029026909412391,0.22187875690396489,0.5455895326913811,0.1524932944802646,0.12623045120971552,0.12561112145970327,12
GBM_GLMM_enc,0.1493265277408028,0.12808948301511075,0.18429292564375022,0.18623591039972706,0.6798572057014703,0.09680536735007736,0.061871250934160085,0.10512465916030136,12
NN_ee,0.1468920215671082,0.1270432281749567,0.18459966968956792,0.1837565577499095,0.6883245664845703,0.0774053042205301,0.04939856746680262,0.10357485615384948,12
GBM_ee,0.18099260476631898,0.1558829820788704,0.2194252232103997,0.22442940743029782,0.5350819535767632,0.1519833437690984,0.13679292988400663,0.12697486264936314,12
GLMM,0.16465792661178857,0.14488125934135948,0.2100504705368893,0.20556919315938976,0.6099386304207499,0.08610147119450222,0.05429943001877114,0.11586043121589637,12
GPBoost,0.15962512086489838,0.1374987528762699,0.20030281818240797,0.19838996193814248,0.6367076382498131,0.07732955213517931,0.04758809029087109,0.11255051955747819,12
GLMMNet,0.14479725090396148,0.12579912154476663,0.17734714265644816,0.18147847551582263,0.6960045219939778,0.07205547939885025,0.05030323920664785,0.10245871136706712,12
GLMMNet_dropout,0.16359602115307498,0.13959808427778872,0.22024651171462944,0.20323486290144738,0.6187469765925626,0.1093322865803728,0.09056051362081131,0.11509404086660943,12
GLM_ignore_cat,0.20804601499403738,0.1715077062033344,0.23858351582409926,0.26309531254724655,0.3783470045445422,0.1904230584573702,0.17611907172477614,0.14821244937858727,13
GLM_one_hot,0.15924156427592062,0.13508099657416106,0.18966754017274784,0.20022938220175165,0.6399378881941321,0.09047535987846218,0.04395145971673004,0.1130137556845021,13
GLM_GLMM_enc,0.16005407931759663,0.13447263949059252,0.1916831930140991,0.20123637199953573,0.6363071462266559,0.08292721934443115,0.04809776711427824,0.11358074594797454,13
GBM_ignore_cat,0.19450067395677223,0.1590543270640084,0.22218341254588242,0.24623929889992055,0.45545153080697953,0.1862759593092621,0.1757070607254576,0.13844905129249915,13
GBM_one_hot,0.1744144695636625,0.14583884041699635,0.19750310911803304,0.2195221398590334,0.5672087572313926,0.15200529966041013,0.12628079848911333,0.1238742839320295,13
GBM_GLMM_enc,0.1449769208964767,0.1254211491747633,0.17065298435617543,0.18162273039126073,0.7037473729696937,0.07929850847391738,0.050990878152722185,0.10243220731370056,13
NN_ee,0.13933885476217278,0.1165547927920142,0.16431459197167275,0.1750775871997473,0.7247147670551193,0.07935847047473932,0.041455190182331916,0.09877396995262584,13
GBM_ee,0.1740119293094052,0.14809581889163476,0.2002532549202975,0.2198625926090488,0.5658653007021732,0.16080807415422205,0.1326764915889745,0.1238811672754835,13
GLMM,0.1592156138926532,0.13395916117157633,0.1906864836046429,0.2001802853395775,0.6401144432265939,0.08597504367950172,0.043475007024777836,0.11302279724094229,13
GPBoost,0.1627410127172817,0.13669905367026725,0.1896016132761054,0.20494902124899816,0.6227636736467363,0.07849280692926706,0.044435970260358316,0.11516357600975759,13
GLMMNet,0.14142949494903215,0.11807548833394671,0.16311623271296605,0.1780091976935827,0.7154184796793891,0.07477155358004788,0.04138150632249232,0.10048976164079287,13
GLMMNet_dropout,0.16126778750216383,0.13506332829458692,0.20060150155774964,0.20185523559826843,0.6340667723282637,0.10526084307570802,0.09359234911166159,0.1139741558903292,13
GLM_ignore_cat,0.2066208456113186,0.16979591446272121,0.22674534266978558,0.26230507954073545,0.35426292223526745,0.17263721207811944,0.1735764047062431,0.14722228811661398,14
GLM_one_hot,0.16153579217583988,0.13578788843762474,0.18974858881941672,0.20259586968961055,0.6147847278022358,0.06140763247922871,0.04838590805561352,0.11411453997922467,14
GLM_GLMM_enc,0.16357015474253175,0.14057328508777506,0.19459130681795517,0.20508826880531736,0.6052483439016421,0.06941264200294313,0.05807509765191458,0.11558457801022023,14
GBM_ignore_cat,0.19325496100498799,0.16056382900856842,0.21500669039891265,0.2456601928894762,0.4336147960732719,0.16807308141249555,0.1723849088189474,0.1376758669321706,14
GBM_one_hot,0.170404596129223,0.14548255790439021,0.19328382973664157,0.21159978037073826,0.5797838421194079,0.1192776722587276,0.1084893133369577,0.11968533888452694,14
GBM_GLMM_enc,0.14863417264135345,0.12596417476656635,0.175034417857657,0.18647098095779932,0.6736641146132625,0.06646230935547243,0.05732180466458035,0.10513359887872337,14
NN_ee,0.14693023228986393,0.12131316493033087,0.1802285073802194,0.182949335765432,0.6858739187472017,0.05913865748018508,0.04332558149538233,0.10342071406187929,14
GBM_ee,0.1734181990966578,0.1456400080236947,0.20025847792808343,0.21601645384633916,0.5620586153488264,0.12737687339466688,0.12143897451164914,0.12215418983491226,14
GLMM,0.16146140878221868,0.13688092129809193,0.19055057008868256,0.20253007577981416,0.6150348879213801,0.05930276262500647,0.04767079932810743,0.11408525451372198,14
GPBoost,0.156939488408073,0.1291602708128376,0.18173107607427585,0.19891594351948066,0.6286516396751449,0.06483627953790794,0.047413241053401604,0.11196678898202694,14
GLMMNet,0.14370429467364934,0.12403610432773488,0.1745284832546642,0.1791912023092448,0.6986468820184442,0.05459971890636537,0.042339416905411674,0.10147287149432696,14
GLMMNet_dropout,0.17513872827921528,0.14676914870094884,0.22261562271191263,0.21843656315187682,0.5521908202837711,0.11941958794743396,0.1091241504424843,0.12344627018391394,14
