experiment,run,model,ME,MAE,RMSE,RMSE_avg,LL
2,7,2,0.013190202765799445,0.2920745815742176,0.3879317474571398,0.09594770343730179,-0.7849960011278978
2,7,3,0.016905065507884932,0.2834743970175628,0.3743400474209497,0.09553694621871894,-0.7612905490380021
2,8,1,-0.023942244946275178,0.3617842498168458,0.47514857500391333,0.3178149168113008,-1.073078068154583
2,8,2,0.001368329942693495,0.29632132149698465,0.3860576863091701,0.10085647888902256,-0.881337165255567
2,8,3,0.002533033055493667,0.2837480362483603,0.37192778676616384,0.09469183809451284,-0.8460693432831101
2,9,1,-0.002733742360268828,0.36527230422343393,0.4731433857376244,0.3044227320222023,-1.1023093079551485
2,9,2,0.0032119636694425166,0.2933904289330189,0.38327463994785077,0.09966306596884449,-0.8951622933912565
2,9,3,0.003739631994255147,0.28301998441650195,0.36917703864859774,0.09723759514527522,-0.8614230470665357
2,10,1,-0.02861212089039394,0.4014017310072531,0.5168522337516245,0.33355123478643056,-1.1414454106860135
2,10,2,-0.022477323084311097,0.29548444736397045,0.38254718845936053,0.10862113794555633,-0.8554324281660977
2,10,3,-0.023145665254839527,0.29587304506791134,0.38327371297886687,0.10823469973825055,-0.8559147982098398
2,11,1,-0.01451584156683854,0.3848359829402024,0.5098553251391954,0.3760074577466383,-1.1019562371784588
2,11,2,-0.009968506483495012,0.2899159217672407,0.3847963280266938,0.09750668051683731,-0.8310182762909836
2,11,3,-0.007709964798165664,0.3114999855344999,0.40813066681184285,0.0982467730417889,-0.8945379987596521
2,12,1,-0.03343089139585362,0.3799376702997992,0.49927156656766936,0.3160192585380797,-1.098103647526603
2,12,2,-0.014584322855474872,0.32385919753416204,0.43555042479959366,0.11064062087691941,-0.9653815600914786
2,12,3,0.0002520140306929022,0.2889346908782581,0.3763314299440436,0.09188619199962779,-0.8385128594835379
2,13,1,-0.01961029771812581,0.4015961286141763,0.526000228594828,0.3723297772485176,-1.103855729431005
2,13,2,0.008029923436298875,0.30722954071898706,0.40164677130587995,0.09860114537592847,-0.8501017044969891
2,13,3,0.006093479419691405,0.2957072682947918,0.3869340665268713,0.09729127268888889,-0.8176234201051189
2,14,1,-0.04341020406423446,0.37315997169568077,0.49699481168314497,0.32904108811596955,-1.0502670122124498
2,14,2,-0.02526887727391608,0.33044340087022095,0.4385670925723301,0.1073748678902659,-0.9280817892510342
2,14,3,-0.023027721356240857,0.29434301120548156,0.39030188352461015,0.09847301401388073,-0.8248520459264369
2,15,1,-0.010553016209973376,0.4084411403917125,0.5308838284096545,0.36250602567956214,-1.1561635186503483
2,15,2,-0.002152574264674368,0.3004665201953389,0.3926932245220187,0.09593465599803307,-0.8780509557686955
2,15,3,-0.0123069343966692,0.29377202311945005,0.38247988062004146,0.0938697607425673,-0.8539821124112219
2,16,1,-0.017172873505472502,0.4292402941054117,0.5640378566233167,0.39063159487505406,-1.1505008035435331
2,16,2,-0.003490358720316489,0.3136357147068689,0.4144715656316895,0.09919135891444965,-0.8513116458820353
2,16,3,0.002397334021513165,0.3007475191109738,0.39309686976573494,0.08983660524894464,-0.8138635714671755
2,17,1,-0.028002649882423566,0.37206041881132396,0.480733072154626,0.3138362544185623,-1.10555167380435
2,17,2,-0.0040316916790143495,0.28442880662706327,0.3707458996205618,0.11184634378515991,-0.8488133292751152
2,17,3,0.003137409370441134,0.2724757277551134,0.3541014017803109,0.10328009519704072,-0.8107595718985604
2,18,1,-0.02006065195792714,0.3743813380912866,0.48322468645581956,0.30682534675553735,-1.0924637491225027
2,18,2,0.0027194345409257913,0.30551052854124583,0.4005970062595286,0.10471886498669991,-0.9094860438865829
2,18,3,-0.006060825322550701,0.2836862021799483,0.37018336327279844,0.09749681009340669,-0.8345935101032065
2,19,1,-0.032516788038692214,0.42376093637138673,0.5592828075634999,0.41626868137971573,-1.1433535317830021
2,19,2,-0.028601024131777807,0.30555411261132664,0.40114348188744087,0.10672398361936987,-0.8449853503843989
2,19,3,-0.014457730820585116,0.30025514729578684,0.39324885528662906,0.09968788333753653,-0.824110009127418
2,20,1,-0.006720223300423487,0.41926650554108275,0.548977405999865,0.3743263248690285,-1.1513944721743772
2,20,2,-0.006775943159969265,0.3011079546791734,0.3995222376007913,0.09056061840535973,-0.8523567489784205
2,20,3,-6.095847339662548e-5,0.28914618549589527,0.3812883908933278,0.08244133417293205,-0.8141230974157904
2,21,1,-0.014040983664624656,0.38518349898945653,0.5056412417217575,0.32486649110239796,-1.1123998896037839
2,21,2,-0.005993492352915298,0.33786201574908353,0.44091576224096674,0.10834395699358043,-1.0081529479284257
2,21,3,0.0007620617614087301,0.28879842076549656,0.37596039357595257,0.09386567306198994,-0.8475414860562143
2,22,1,-0.032759250868404984,0.4137266577310953,0.5435915974536519,0.37413666774744603,-1.1213179722844786
2,22,2,-0.011224222310591983,0.29785462093516446,0.4008910332494869,0.10454105847301656,-0.8133875973604376
2,22,3,-0.008039464127694828,0.2899173579456461,0.38428939139360624,0.09647094825293423,-0.7852703355747285
2,23,1,-0.010357996488047343,0.39624968693795115,0.5076270966644018,0.35408445957115786,-1.1168909402648852
2,23,2,-0.03244372406326577,0.29171861436165775,0.3823230529570598,0.09710576158456774,-0.834234571229152
2,23,3,-0.021209186984057462,0.31380335172929436,0.4088568838808396,0.09798697724459265,-0.9022643046497251
2,24,1,-0.025407970355958015,0.4107676196872214,0.5408466837867547,0.40122777311466895,-1.1125077599671211
2,24,2,0.00502667234858527,0.29941181426258023,0.3941714085297549,0.09138758437642469,-0.8113446631820603
2,24,3,-0.009168652539043446,0.29196432471364625,0.3845594907069534,0.08938625853131726,-0.7910733025038342
2,25,1,-0.0024110105152946675,0.37215443493114725,0.4895524659782523,0.32860281311678413,-1.0855733562034358
2,25,2,0.013531808082589799,0.3235167869741397,0.42768701328437264,0.11453442627915371,-0.9738276041821123
2,25,3,0.015516218500490888,0.28490656314343293,0.373873318162748,0.0925834785119226,-0.8468732101230088
2,26,1,-0.01634607367642961,0.38333591883660395,0.5001894879546951,0.3356137722590581,-1.1063788849307605
2,26,2,-0.01111895900562559,0.29419297582377185,0.3885786602586129,0.09875283283604364,-0.8645797575678498
2,26,3,0.001569592154242663,0.280666454174225,0.3706230912395864,0.09340197305173549,-0.8206309841795066
2,27,1,-0.024066467850303305,0.36284641617325886,0.4722134129170273,0.27884689106322885,-1.1085183331033777
2,27,2,0.001512275953129712,0.2867079215798263,0.3778380985363827,0.09612850013837639,-0.88627562996022
2,27,3,-0.009842825797911748,0.30770341697755904,0.40140476669374625,0.10019064454009063,-0.9447520092941433
2,28,1,-0.01976437392567499,0.390077072745682,0.5076435269473125,0.33196691106791887,-1.0917572352030138
2,28,2,-0.010177797527668833,0.3012234231248209,0.3917232721540307,0.09458094272697419,-0.8600499398201062
2,28,3,-0.0008214618508643767,0.29119892471009545,0.375224125290861,0.0935098342617793,-0.8214185249038712
2,29,1,-0.030508211820779268,0.3921466150878184,0.5167151791809598,0.35203254079983354,-1.1341258148798445
2,29,2,-0.023659121365006777,0.2913321945178972,0.3816038273137613,0.10507652331041767,-0.8448326828478413
2,29,3,-0.02087856511083965,0.2828102724073602,0.3691971952438522,0.1018014416005278,-0.8152456453472904
2,30,1,-0.00459187686696426,0.39992388544330326,0.5191612504516359,0.37344579319291454,-1.0846261663069519
2,30,2,-0.04721501581320807,0.29683358339470006,0.39038596442375384,0.10969017142594385,-0.8189640929353134
2,30,3,-0.006732115834395583,0.2911274601230402,0.3769911990360517,0.09668503356915702,-0.7932789683394667
2,31,1,-0.02642420685042031,0.38713023385636797,0.5073333795421454,0.33295066574701093,-1.1229384732883734
2,31,2,-0.005084443627320855,0.2983781279395125,0.3930130182198277,0.11611883317867495,-0.8832809697001145
2,31,3,-0.004756176519360602,0.3048110286927373,0.4023742988604933,0.11856525024298162,-0.8993438999735452
2,32,1,-0.010704476773309938,0.3515693502006592,0.46309643644153775,0.33454661286893245,-1.0640290579279332
2,32,2,0.008324606530882326,0.27776151684438183,0.36063623500316594,0.08638983499515585,-0.8401556175693493
2,32,3,0.009767460689644977,0.26215109238810136,0.3397166433152599,0.08292622186241087,-0.7843794165497507
2,33,1,-0.01336182757754664,0.37471999571982734,0.494295764925733,0.35862655940100313,-1.0825853820841889
2,33,2,-0.007528232748592899,0.28633917307705553,0.3717721994763498,0.09151985883631869,-0.8235709313829821
2,33,3,-0.008734219881209676,0.2784716448077373,0.3599185041310183,0.08984437089886686,-0.8006391393316269
2,34,1,-0.014230405327413674,0.3941908813234344,0.5069255167485526,0.3545647174302703,-1.0844932727021437
2,34,2,-0.00663146035975883,0.29777300370441445,0.39205248155459155,0.10368693783348609,-0.8258317705595749
2,34,3,-0.0051098911559971875,0.2874876996199873,0.3757530030610914,0.10242063790368752,-0.7928090216103154
2,35,1,-0.02410678689957287,0.37172158677689476,0.4942962332364441,0.3427893492428141,-1.071573758425119
2,35,2,-0.02036941725951717,0.29214194363411017,0.38348485758709144,0.10192679007635289,-0.8435716207218084
2,35,3,-0.015106355287281605,0.28868084218349843,0.37605881844443645,0.0977273465115594,-0.824446288422311
2,36,1,-0.032295648436159875,0.4171644482201948,0.5417067432397549,0.3804007767081886,-1.2050186034193378
2,36,2,-0.026952506770505136,0.33061121723237186,0.442301607735881,0.11929570910505832,-1.003789372092105
2,36,3,-0.03027483666908303,0.2820052644418329,0.3743513069995983,0.10762076780759247,-0.8425183126448126
2,37,1,-0.05390312278698359,0.3770731538447644,0.4942310419608169,0.34229061789406123,-1.0972561847610047
2,37,2,-0.012213089537393198,0.33273799038083773,0.4389623618312192,0.1136705440377657,-0.9949469334507
2,37,3,-0.004805530375092882,0.2840779523836649,0.3683802191608049,0.09614467260704386,-0.8312079204154339
2,38,1,-0.02906535502334906,0.4126678691574682,0.5430541200872485,0.404503415816677,-1.1057919917664953
2,38,2,-0.01916302676089496,0.29366307319539015,0.3866816956162378,0.09727994139213628,-0.7860696601084722
2,38,3,-0.025054442956556712,0.28838052465939756,0.3774397990136427,0.0996771590383204,-0.7689829465762419
2,39,1,-0.019148407373157064,0.3720284416610953,0.49072885978600245,0.3375151964034865,-1.083936280986074
2,39,2,-0.01371666935692901,0.31087705725588294,0.406431895424468,0.10308207827754458,-0.9219370944616947
2,39,3,-0.01061303862773381,0.2911262312875147,0.37920086617062854,0.10218650810989927,-0.8517401876881393
2,40,1,-0.007759069288867585,0.3715408907023225,0.4849321554908911,0.32212336090291466,-1.051343544483372
2,40,2,0.0060658048226157595,0.33830616067245584,0.44764070060594713,0.10224420119919031,-0.9865830157043807
2,40,3,0.001958339180441724,0.31241104548351906,0.4086861572859032,0.09653863503616902,-0.8975585490130871
2,41,1,-0.00427385405604038,0.37745301575910917,0.4908064843325999,0.35756938386902515,-1.0940069417235054
2,41,2,-0.012388022378914242,0.28719226825090494,0.3757357518371065,0.09922495672092116,-0.8408149716525508
2,41,3,-0.008283342041756571,0.29841825341485895,0.38953478642672074,0.1036828655502399,-0.8730511816877567
2,42,1,-0.00039282098583785937,0.37107123287304655,0.4752839389542776,0.33146233899316946,-1.0904032015125495
2,42,2,0.003909396766047332,0.30591616179685027,0.3994208126643717,0.09042652705606147,-0.9169315640271907
2,42,3,0.026155766608261126,0.2804242981644079,0.36324600796856577,0.08597798857742321,-0.8365092367268527
2,43,1,-0.021790954671452402,0.3723459884633679,0.48957357909117916,0.318865929405869,-1.098465468356782
2,43,2,-0.0034575764622177046,0.3247217768495791,0.4252658880778727,0.10766992029578384,-0.9870946707910137
2,43,3,0.00011694791446057735,0.27963282979770215,0.36132472798560833,0.098200246711206,-0.8227210180822347
2,44,1,-0.01699208490628144,0.38198503555211116,0.500330490254637,0.33713465125225317,-1.1022683356708856
2,44,2,-0.004402556767106579,0.3351055442002875,0.4489847456454085,0.10256383217642816,-0.996457508456344
2,44,3,-0.015940494632903344,0.2830264588277463,0.37401634252309496,0.08758648806075275,-0.8243490553958208
2,45,1,-0.04099289812788874,0.4152340884559433,0.5420804108096392,0.37181738158220196,-1.1533939250162606
2,45,2,-0.008967431019746277,0.2967354981514187,0.39285442110859287,0.08741873329520888,-0.840575596772093
2,45,3,-0.0198253416270801,0.28649724848500757,0.37891597826734713,0.09014500562471897,-0.8083996721151154
2,46,1,-0.01959641597218617,0.35773303326094036,0.4661179593773398,0.2888695232500507,-1.0707882862430205
2,46,2,-0.01385182785833283,0.3396356411942937,0.45847183124169394,0.11958375484816416,-1.0466382724425796
2,46,3,-0.008282272037888887,0.2922464792858299,0.38076982948161486,0.09718939253397849,-0.8846948598392758
2,47,1,-0.03326656161988123,0.4055578126126882,0.542375405198726,0.38870009574250936,-1.1179997949946536
2,47,2,-0.01426930297322186,0.2913756099758205,0.38192449702157477,0.0969233062110607,-0.8004593131261198
2,47,3,-0.01383894240252339,0.2801277255910827,0.36915689045625794,0.09046330296970997,-0.7710310250651868
2,48,1,-0.020324567756129924,0.40757948245003883,0.5379554129061431,0.36785781933575595,-1.1258490896250064
2,48,2,-0.003723154487060291,0.2933562065491705,0.3807658664850699,0.08890268712770581,-0.8180137365224764
2,48,3,0.003743508411990227,0.28731701812713684,0.37245793237284186,0.08806326183486983,-0.7973623693729732
2,49,1,-0.016050892184229625,0.37602773892414226,0.48691777527633084,0.33075173985333844,-1.1113334982686778
2,49,2,0.01584645737956597,0.31856081765071026,0.4146572373668181,0.09417266400665629,-0.9544900282539202
2,49,3,0.0014158913960565307,0.3004054417268017,0.38735181209522956,0.0881659485913192,-0.8908535660101379
2,50,1,-0.017938110376899758,0.38090325088038063,0.4923711479141806,0.3090689828070019,-1.1220012762146754
2,50,2,-0.002897324046443699,0.3217619842651926,0.4172807742400274,0.09638942412331161,-0.9597158369944669
2,50,3,-0.0075454584150878735,0.28355561758868364,0.3672041090939033,0.08390377581977157,-0.8450896331866925
